disease,gene,score
66,3914,0.544
60,3914,0.536
47,24,4.023
7,24,3.866
19,24,3.841
70,24,3.198
14,24,3.09
82,24,3.074
79,24,2.91
50,24,2.495
75,24,2.464
90,24,2.222
64,24,2.189
44,24,2.114
54,24,1.995
43,24,1.916
55,24,1.899
21,24,1.872
38,24,1.863
31,24,1.841
4,24,1.84
26,24,1.804
73,24,1.794
11,24,1.711
6,24,1.709
3,24,1.705
30,24,1.703
24,24,1.678
5,24,1.652
25,24,1.643
1,24,1.639
67,24,1.609
56,24,1.606
76,24,1.593
80,24,1.588
10,24,1.565
37,24,1.539
85,24,1.522
49,24,1.509
88,24,1.455
34,24,1.448
71,24,1.427
83,24,1.375
58,24,1.366
32,24,1.361
39,24,1.327
69,24,1.317
68,24,1.267
81,24,1.242
72,24,1.24
66,24,1.236
20,24,1.173
28,24,1.144
60,24,1.143
52,24,1.04
48,24,1.032
61,24,1.028
86,24,0.98
89,24,0.934
8,24,0.906
53,24,0.892
9,24,0.844
29,24,0.828
36,24,0.792
12,24,0.78
0,24,0.747
13,24,0.74
45,24,0.711
42,24,0.679
51,24,0.618
63,24,0.588
78,24,0.579
23,24,0.553
74,24,0.539
44,5602,1.531
50,5602,1.382
64,5602,1.378
31,5602,1.279
38,5602,1.232
4,5602,1.22
55,5602,1.214
71,5602,1.121
56,5602,1.115
11,5602,1.1
6,5602,1.095
37,5602,1.053
30,5602,1.048
3,5602,1.045
20,5602,1.018
28,5602,0.996
60,5602,0.99
72,5602,0.978
32,5602,0.943
26,5602,0.914
24,5602,0.907
52,5602,0.9
49,5602,0.884
70,5602,0.83
85,5602,0.808
8,5602,0.75
73,5602,0.737
68,5602,0.714
23,5602,0.692
34,5602,0.667
39,5602,0.611
46,5602,0.584
83,5602,0.561
14,5602,0.542
61,5602,0.512
48,5602,0.51
73,6458,3.006
21,6458,2.962
70,6458,2.945
26,6458,2.863
82,6458,2.851
43,6458,2.847
4,6458,2.808
25,6458,2.76
14,6458,2.699
10,6458,2.687
44,6458,2.66
7,6458,2.651
83,6458,2.634
31,6458,2.613
86,6458,2.577
56,6458,2.483
49,6458,2.472
37,6458,2.387
6,6458,2.377
54,6458,2.35
75,6458,2.337
32,6458,2.316
79,6458,2.287
24,6458,2.279
47,6458,2.274
64,6458,2.274
34,6458,2.262
50,6458,2.213
55,6458,2.196
39,6458,2.175
11,6458,2.173
88,6458,2.141
30,6458,2.14
3,6458,2.139
19,6458,2.134
81,6458,2.119
20,6458,2.112
90,6458,2.108
12,6458,1.91
53,6458,1.814
1,6458,1.794
89,6458,1.79
38,6458,1.779
40,6458,1.755
13,6458,1.739
41,6458,1.724
9,6458,1.692
67,6458,1.689
68,6458,1.684
80,6458,1.668
0,6458,1.659
42,6458,1.634
72,6458,1.585
23,6458,1.558
48,6458,1.547
61,6458,1.547
59,6458,1.457
5,6458,1.385
60,6458,1.364
28,6458,1.305
85,6458,1.228
71,6458,1.215
17,6458,1.199
33,6458,1.173
52,6458,1.166
66,6458,1.148
22,6458,1.094
51,6458,1.054
58,6458,1.025
91,6458,0.978
46,6458,0.942
36,6458,0.936
77,6458,0.776
78,6458,0.624
29,6458,0.59
69,6458,0.546
8,6458,0.519
29,1270,1.298
16,1270,0.822
78,1270,0.649
6,1270,0.609
34,1270,0.59
44,1270,0.589
70,1270,0.589
52,1270,0.53
44,3275,1.339
4,3275,1.312
64,3275,1.296
31,3275,1.273
55,3275,1.233
56,3275,1.223
83,3275,1.005
34,3275,0.988
11,3275,0.977
73,3275,0.953
24,3275,0.939
32,3275,0.93
37,3275,0.929
6,3275,0.887
1,3275,0.873
39,3275,0.871
86,3275,0.856
3,3275,0.856
30,3275,0.833
26,3275,0.799
61,3275,0.781
48,3275,0.779
52,3275,0.763
70,3275,0.719
88,3275,0.702
49,3275,0.649
60,3275,0.634
72,3275,0.624
14,3275,0.602
18,3275,0.594
50,3275,0.538
38,3275,0.504
70,5910,0.934
79,5910,0.651
21,5910,0.595
38,5910,0.56
50,5910,0.557
14,5910,0.552
43,5910,0.512
47,5910,0.512
90,5931,1.594
31,5931,1.327
56,5931,1.132
85,5931,0.9
50,5931,0.748
70,5931,0.719
82,5931,0.698
44,5931,0.694
55,5931,0.613
14,5931,0.549
73,5931,0.545
17,411,2.027
44,411,1.684
58,411,1.666
31,411,1.583
73,411,1.573
64,411,1.46
6,411,1.448
11,411,1.421
47,411,1.409
76,411,1.403
56,411,1.383
30,411,1.378
3,411,1.375
55,411,1.366
79,411,1.273
34,411,1.267
19,411,1.266
81,411,1.239
75,411,1.217
70,411,1.197
24,411,1.181
39,411,1.158
4,411,1.148
20,411,1.136
15,411,1.076
14,411,0.993
61,411,0.991
48,411,0.989
82,411,0.982
72,411,0.945
89,411,0.911
26,411,0.908
37,411,0.898
60,411,0.897
90,411,0.827
32,411,0.825
68,411,0.785
85,411,0.756
66,411,0.732
49,411,0.72
54,411,0.706
29,411,0.676
33,411,0.648
28,411,0.606
51,411,0.59
87,411,0.577
7,411,0.574
88,411,0.515
83,411,0.508
50,411,0.504
42,411,0.503
44,4653,1.213
4,4653,1.186
70,4653,1.121
31,4653,1.101
14,4653,1.063
37,4653,1.055
56,4653,0.972
32,4653,0.924
26,4653,0.902
34,4653,0.848
39,4653,0.827
55,4653,0.794
24,4653,0.791
6,4653,0.729
82,4653,0.725
83,4653,0.723
64,4653,0.704
28,4653,0.702
30,4653,0.671
3,4653,0.668
7,4653,0.666
11,4653,0.645
73,4653,0.639
89,4653,0.628
68,4653,0.621
38,4653,0.55
90,809,1.616
31,809,1.447
56,809,1.371
64,809,1.266
44,809,1.113
34,809,1.099
39,809,1.099
28,809,1.037
70,809,0.903
88,809,0.866
4,809,0.855
24,809,0.818
6,809,0.807
60,809,0.777
20,809,0.746
74,809,0.731
72,809,0.714
76,809,0.69
66,809,0.689
37,809,0.681
82,809,0.609
26,809,0.603
55,809,0.594
75,809,0.588
14,809,0.53
50,809,0.514
52,809,0.502
32,809,0.501
44,5787,2.405
7,5787,1.532
64,5787,1.076
16,5787,0.992
19,5787,0.986
47,5787,0.983
40,5787,0.977
31,5787,0.892
56,5787,0.868
70,5787,0.857
79,5787,0.748
82,5787,0.747
71,5787,0.701
14,5787,0.698
4,5787,0.692
24,5787,0.661
50,5787,0.645
6,5787,0.582
89,5787,0.515
37,5787,0.502
75,2702,1.743
70,2702,1.41
79,2702,1.303
7,2702,1.263
38,2702,1.172
47,2702,1.17
82,2702,1.13
50,2702,1.055
19,2702,1.052
14,2702,1.037
10,2702,0.992
71,2702,0.875
80,2702,0.844
85,2702,0.703
44,2702,0.666
21,2702,0.624
55,2702,0.585
63,2702,0.539
85,5600,1.907
50,5600,1.834
75,5600,1.834
66,5600,1.737
38,5600,1.594
43,5600,1.583
71,5600,1.497
70,5600,1.199
79,5600,1.152
11,5600,0.901
3,5600,0.81
55,5600,0.802
82,5600,0.794
30,5600,0.764
68,5600,0.764
44,5600,0.732
31,5600,0.715
73,5600,0.688
14,5600,0.665
26,5600,0.649
47,5600,0.629
4,5600,0.626
6,5600,0.596
36,5600,0.583
2,5600,0.543
56,5600,0.536
82,492,1.073
10,492,0.846
70,492,0.841
64,492,0.794
14,492,0.794
47,492,0.672
90,492,0.607
19,492,0.557
26,4271,1.026
44,4271,0.994
55,4271,0.983
49,4271,0.906
4,4271,0.866
31,4271,0.848
73,4271,0.773
70,4271,0.74
23,4271,0.732
12,4271,0.723
47,4271,0.704
78,4271,0.645
7,4271,0.619
82,4271,0.603
64,4271,0.56
65,4271,0.513
44,3865,1.368
24,3865,1.286
4,3865,1.112
64,3865,1.079
26,3865,1.049
55,3865,1.047
31,3865,1.029
32,3865,0.923
12,3865,0.906
37,3865,0.902
11,3865,0.868
49,3865,0.813
6,3865,0.802
3,3865,0.779
30,3865,0.751
56,3865,0.742
73,3865,0.703
70,3865,0.675
88,3865,0.65
34,3865,0.621
83,3865,0.618
39,3865,0.512
36,3865,0.511
90,851,2.17
10,851,1.994
42,851,1.345
7,851,1.324
44,851,1.288
70,851,1.161
50,851,1.138
31,851,1.119
79,851,1.118
47,851,1.041
55,851,0.981
24,851,0.957
14,851,0.938
64,851,0.916
19,851,0.903
73,851,0.899
6,851,0.889
28,851,0.834
82,851,0.83
56,851,0.821
81,851,0.82
26,851,0.789
4,851,0.775
54,851,0.767
38,851,0.766
11,851,0.682
1,851,0.675
21,851,0.661
49,851,0.628
75,851,0.614
37,851,0.585
80,851,0.571
30,851,0.529
3,851,0.526
29,851,0.513
43,851,0.508
51,851,0.502
34,851,0.501
14,3180,2.003
70,3180,1.983
82,3180,1.871
26,3180,1.832
41,3180,1.543
79,3180,1.372
44,3180,1.297
27,3180,1.296
72,3180,1.288
31,3180,1.19
68,3180,1.173
32,3180,1.168
25,3180,1.164
4,3180,1.147
37,3180,1.14
55,3180,1.056
7,3180,1.046
47,3180,1.035
24,3180,1.033
1,3180,1.005
64,3180,0.987
73,3180,0.964
50,3180,0.938
56,3180,0.931
90,3180,0.912
6,3180,0.884
19,3180,0.855
66,3180,0.842
60,3180,0.82
42,3180,0.814
85,3180,0.799
34,3180,0.786
54,3180,0.767
11,3180,0.727
20,3180,0.712
3,3180,0.68
0,3180,0.679
38,3180,0.672
13,3180,0.645
30,3180,0.645
10,3180,0.637
80,3180,0.636
39,3180,0.587
85,2017,1.984
10,2017,1.427
4,2017,0.726
32,2017,0.694
37,2017,0.654
45,2017,0.592
66,2017,0.567
27,2017,0.56
73,3588,1.234
44,3588,1.157
85,3588,0.817
4,3588,0.787
70,3588,0.785
66,3588,0.757
31,3588,0.679
64,3588,0.645
14,3588,0.607
26,3588,0.569
55,3588,0.566
56,3588,0.52
37,3588,0.501
66,5699,1.606
79,5699,1.18
70,5699,0.971
82,5699,0.88
85,5699,0.852
44,5699,0.757
34,5699,0.683
14,5699,0.679
50,5699,0.635
38,5699,0.62
39,5699,0.6
7,5699,0.58
26,5699,0.564
73,5699,0.561
20,5699,0.534
75,5699,0.513
59,985,0.789
31,985,0.753
12,985,0.719
56,985,0.695
44,985,0.692
26,985,0.619
49,985,0.574
34,985,0.531
64,985,0.527
24,985,0.519
44,5814,2.329
31,5814,2.153
55,5814,2.053
24,5814,2.004
56,5814,1.944
26,5814,1.93
64,5814,1.874
4,5814,1.855
50,5814,1.824
88,5814,1.821
11,5814,1.761
6,5814,1.755
3,5814,1.747
30,5814,1.737
49,5814,1.734
73,5814,1.67
68,5814,1.606
83,5814,1.56
34,5814,1.547
89,5814,1.528
20,5814,1.512
66,5814,1.486
37,5814,1.474
60,5814,1.433
39,5814,1.389
72,5814,1.386
28,5814,1.348
32,5814,1.347
81,5814,1.332
70,5814,1.309
82,5814,1.296
85,5814,1.274
52,5814,1.269
12,5814,1.239
23,5814,1.228
38,5814,1.22
86,5814,1.131
14,5814,1.1
79,5814,1.098
43,5814,1.055
18,5814,1.041
61,5814,1.013
48,5814,1.011
13,5814,1.003
2,5814,0.986
36,5814,0.955
7,5814,0.92
69,5814,0.915
47,5814,0.874
33,5814,0.744
22,5814,0.734
71,5814,0.731
0,5814,0.637
75,5814,0.594
90,5814,0.585
41,5814,0.583
53,5814,0.577
77,5814,0.505
44,1801,1.197
24,1801,1.168
55,1801,1.016
69,1801,0.779
4,1801,0.667
26,1801,0.646
28,1801,0.638
6,1801,0.589
73,1801,0.557
29,1801,0.532
32,1801,0.502
64,2662,1.604
31,2662,1.559
55,2662,1.507
56,2662,1.471
6,2662,1.462
44,2662,1.459
4,2662,1.417
37,2662,1.288
30,2662,1.242
3,2662,1.239
11,2662,1.216
24,2662,1.198
81,2662,1.184
26,2662,1.139
39,2662,1.091
48,2662,1.09
65,2662,1.089
34,2662,1.07
61,2662,1.069
88,2662,1.059
75,2662,1.055
20,2662,1.009
14,2662,0.999
70,2662,0.996
73,2662,0.976
32,2662,0.962
38,2662,0.94
83,2662,0.873
49,2662,0.865
50,2662,0.83
7,2662,0.816
28,2662,0.806
19,2662,0.776
47,2662,0.708
68,2662,0.676
72,2662,0.645
89,2662,0.564
82,2662,0.515
26,5507,3.15
4,5507,3.097
83,5507,2.762
86,5507,2.594
70,5507,2.514
75,5507,2.465
82,5507,2.428
14,5507,2.425
38,5507,2.303
50,5507,2.257
44,5507,2.038
47,5507,1.993
31,5507,1.914
79,5507,1.912
19,5507,1.908
71,5507,1.906
49,5507,1.831
64,5507,1.825
68,5507,1.794
56,5507,1.759
7,5507,1.747
55,5507,1.687
11,5507,1.683
3,5507,1.663
30,5507,1.662
73,5507,1.594
24,5507,1.575
37,5507,1.551
6,5507,1.533
34,5507,1.524
90,5507,1.499
32,5507,1.472
2,5507,1.439
39,5507,1.427
43,5507,1.318
20,5507,1.292
54,5507,1.265
88,5507,1.244
85,5507,1.214
52,5507,1.163
21,5507,1.141
66,5507,1.129
58,5507,1.107
81,5507,1.098
89,5507,1.084
28,5507,0.951
1,5507,0.93
23,5507,0.907
72,5507,0.894
41,5507,0.856
80,5507,0.854
60,5507,0.84
63,5507,0.829
36,5507,0.828
61,5507,0.81
48,5507,0.808
10,5507,0.734
12,5507,0.663
53,5507,0.594
67,5507,0.541
25,5507,0.511
7,4171,4.254
10,4171,1.95
82,4171,1.582
70,4171,1.326
14,4171,1.301
47,4171,1.032
21,4171,0.895
85,4171,0.858
74,4171,0.772
50,4171,0.693
79,4171,0.686
64,4171,0.667
66,4171,0.659
31,4171,0.619
19,4171,0.563
44,4171,0.558
70,4135,2.251
14,4135,2.089
44,4135,2.035
34,4135,2.025
82,4135,2.006
39,4135,1.964
55,4135,1.943
31,4135,1.925
26,4135,1.89
11,4135,1.871
3,4135,1.861
4,4135,1.859
30,4135,1.858
56,4135,1.807
64,4135,1.752
73,4135,1.742
49,4135,1.725
6,4135,1.722
50,4135,1.714
38,4135,1.707
51,4135,1.669
37,4135,1.632
24,4135,1.63
71,4135,1.582
75,4135,1.574
88,4135,1.552
32,4135,1.546
83,4135,1.544
66,4135,1.532
79,4135,1.463
78,4135,1.441
20,4135,1.44
60,4135,1.43
72,4135,1.404
7,4135,1.377
33,4135,1.35
47,4135,1.333
52,4135,1.305
28,4135,1.288
68,4135,1.288
81,4135,1.258
86,4135,1.217
19,4135,1.185
89,4135,1.085
85,4135,1.059
12,4135,1.043
43,4135,1.022
36,4135,1.008
48,4135,1.005
10,4135,0.999
61,4135,0.994
54,4135,0.959
21,4135,0.939
90,4135,0.922
23,4135,0.92
29,4135,0.899
42,4135,0.89
77,4135,0.844
1,4135,0.835
53,4135,0.797
25,4135,0.771
41,4135,0.74
65,4135,0.639
85,2098,1.395
55,2098,1.149
70,2098,0.925
14,2098,0.857
47,2098,0.761
44,2098,0.704
7,2098,0.699
65,2098,0.634
19,2098,0.556
31,2098,0.509
50,2932,1.643
70,2932,1.55
38,2932,1.48
4,2932,1.452
71,2932,1.374
83,2932,1.343
14,2932,1.333
44,2932,1.271
26,2932,1.269
82,2932,1.246
55,2932,1.228
75,2932,1.223
2,2932,1.175
86,2932,1.172
79,2932,1.056
31,2932,1.045
47,2932,1.038
43,2932,0.984
30,2932,0.929
3,2932,0.926
19,2932,0.925
7,2932,0.922
11,2932,0.903
85,2932,0.899
64,2932,0.886
21,2932,0.878
56,2932,0.873
37,2932,0.87
6,2932,0.836
25,2932,0.806
66,2932,0.799
24,2932,0.786
34,2932,0.762
32,2932,0.758
49,2932,0.682
73,2932,0.678
68,2932,0.674
10,2932,0.649
58,2932,0.596
39,2932,0.539
5,2932,0.507
89,2932,0.505
90,3652,1.594
21,3652,1.09
70,3652,1.069
31,3652,1.046
56,3652,0.986
14,3652,0.918
44,3652,0.86
6,3652,0.775
47,3652,0.762
7,3652,0.725
79,3652,0.689
80,3652,0.678
26,3652,0.662
82,3652,0.662
55,3652,0.631
29,3652,0.631
43,3652,0.627
50,3652,0.599
4,3652,0.597
64,3652,0.594
5,3652,0.585
68,3652,0.552
19,3652,0.541
24,3652,0.523
11,3652,0.504
79,3132,2.151
70,3132,1.253
82,3132,1.24
14,3132,1.137
5,3132,0.923
64,3132,0.908
75,3132,0.763
29,3132,0.673
44,3132,0.636
47,3132,0.629
90,3132,0.585
39,3132,0.554
85,3132,0.552
34,3132,0.532
1,3136,2.78
75,3136,2.706
70,3136,2.69
21,3136,2.669
82,3136,2.596
79,3136,2.507
43,3136,2.462
25,3136,2.407
38,3136,2.368
50,3136,2.337
14,3136,2.278
85,3136,2.245
47,3136,2.176
7,3136,2.132
19,3136,2.107
44,3136,2.063
55,3136,2.003
10,3136,1.999
72,3136,1.958
71,3136,1.956
31,3136,1.884
73,3136,1.881
68,3136,1.847
5,3136,1.846
6,3136,1.815
11,3136,1.81
3,3136,1.777
30,3136,1.776
26,3136,1.765
66,3136,1.752
4,3136,1.669
56,3136,1.63
64,3136,1.58
20,3136,1.538
90,3136,1.509
54,3136,1.486
88,3136,1.464
29,3136,1.457
49,3136,1.421
24,3136,1.401
76,3136,1.389
81,3136,1.319
0,3136,1.309
34,3136,1.301
13,3136,1.229
37,3136,1.195
60,3136,1.167
58,3136,1.159
28,3136,1.143
42,3136,1.105
80,3136,1.097
83,3136,1.096
39,3136,1.092
48,3136,1.003
61,3136,0.998
32,3136,0.991
9,3136,0.944
52,3136,0.937
89,3136,0.805
51,3136,0.765
62,3136,0.716
67,3136,0.701
36,3136,0.685
86,3136,0.571
33,3136,0.565
40,3136,0.556
12,3136,0.545
46,3136,0.542
63,3136,0.531
26,6002,2.229
53,6002,2.084
32,6002,1.804
37,6002,1.795
4,6002,1.788
44,6002,1.505
65,6002,1.423
83,6002,1.37
31,6002,1.328
86,6002,1.242
15,6002,1.199
56,6002,1.134
24,6002,1.1
64,6002,1.098
73,6002,1.095
55,6002,1.09
66,6002,1.075
58,6002,1.059
34,6002,1.016
70,6002,1.007
11,6002,0.988
6,6002,0.983
30,6002,0.967
3,6002,0.964
71,6002,0.943
49,6002,0.942
81,6002,0.862
50,6002,0.855
46,6002,0.819
38,6002,0.8
68,6002,0.797
88,6002,0.785
85,6002,0.756
39,6002,0.685
79,6002,0.678
14,6002,0.676
36,6002,0.633
52,6002,0.628
28,6002,0.622
7,6002,0.574
76,6002,0.542
82,6002,0.538
61,6002,0.536
48,6002,0.534
51,6002,0.518
47,6002,0.512
70,2525,1.493
14,2525,1.427
82,2525,1.38
47,2525,1.15
7,2525,1.144
64,2525,1.099
19,2525,1.068
79,2525,1.023
4,2525,0.946
44,2525,0.921
55,2525,0.743
54,2525,0.724
80,2525,0.646
37,2525,0.637
32,2525,0.634
31,2525,0.623
26,2525,0.558
50,2525,0.528
56,2525,0.516
5,4040,2.657
70,4040,2.447
50,4040,2.398
75,4040,2.377
7,4040,2.368
10,4040,2.286
43,4040,2.223
14,4040,2.206
25,4040,2.203
73,4040,2.15
82,4040,2.124
38,4040,2.07
21,4040,1.985
47,4040,1.966
79,4040,1.91
19,4040,1.893
31,4040,1.833
44,4040,1.751
54,4040,1.749
26,4040,1.726
56,4040,1.688
1,4040,1.667
4,4040,1.666
64,4040,1.659
49,4040,1.612
90,4040,1.575
80,4040,1.503
37,4040,1.492
6,4040,1.461
71,4040,1.458
55,4040,1.356
24,4040,1.354
11,4040,1.343
32,4040,1.315
3,4040,1.311
88,4040,1.303
30,4040,1.298
20,4040,1.276
72,4040,1.274
34,4040,1.269
60,4040,1.184
81,4040,1.171
39,4040,1.139
53,4040,1.025
83,4040,1.024
91,4040,1.001
68,4040,0.975
85,4040,0.904
67,4040,0.87
61,4040,0.838
48,4040,0.836
12,4040,0.829
42,4040,0.825
66,4040,0.806
86,4040,0.741
40,4040,0.685
0,4040,0.646
23,4040,0.617
13,4040,0.59
28,4040,0.534
36,1421,1.956
70,1421,0.963
14,1421,0.935
82,1421,0.756
18,1421,0.752
11,1421,0.744
3,1421,0.727
30,1421,0.688
4,1421,0.582
79,1421,0.577
45,1421,0.563
77,1421,0.555
38,1421,0.551
31,2628,1.42
73,2628,1.405
44,2628,1.342
6,2628,1.331
56,2628,1.296
64,2628,1.292
4,2628,1.267
55,2628,1.258
81,2628,1.255
34,2628,1.245
70,2628,1.219
32,2628,1.179
11,2628,1.148
37,2628,1.145
24,2628,1.142
82,2628,1.142
26,2628,1.136
39,2628,1.132
30,2628,1.11
3,2628,1.107
20,2628,1.055
14,2628,1.013
79,2628,1.009
48,2628,0.962
83,2628,0.947
61,2628,0.933
49,2628,0.884
23,2628,0.826
85,2628,0.825
51,2628,0.776
88,2628,0.772
28,2628,0.724
80,2628,0.696
89,2628,0.641
12,2628,0.609
66,2628,0.602
53,2628,0.573
7,2628,0.56
13,2628,0.539
43,2628,0.534
79,6026,1.434
47,6026,1.336
38,6026,1.144
19,6026,1.108
70,6026,1.038
7,6026,0.956
50,6026,0.949
14,6026,0.943
82,6026,0.766
66,6026,0.72
65,6026,0.655
58,6026,0.631
55,6026,0.63
64,6026,0.596
44,6026,0.582
85,6026,0.579
44,5731,1.913
31,5731,1.628
73,5731,1.614
64,5731,1.597
6,5731,1.553
30,5731,1.551
3,5731,1.548
11,5731,1.531
56,5731,1.466
24,5731,1.421
55,5731,1.386
4,5731,1.259
34,5731,1.226
50,5731,1.204
70,5731,1.185
38,5731,1.166
81,5731,1.147
37,5731,1.13
20,5731,1.117
26,5731,1.074
14,5731,1.011
39,5731,0.997
32,5731,0.996
49,5731,0.915
82,5731,0.914
7,5731,0.872
52,5731,0.75
47,5731,0.745
28,5731,0.744
75,5731,0.722
68,5731,0.693
25,5731,0.69
61,5731,0.675
48,5731,0.673
79,5731,0.672
83,5731,0.67
19,5731,0.659
88,5731,0.654
71,5731,0.638
43,5731,0.621
80,5731,0.598
73,4787,2.688
4,4787,2.632
88,4787,2.55
26,4787,2.5
37,4787,2.47
32,4787,2.462
31,4787,2.429
56,4787,2.385
90,4787,2.366
83,4787,2.324
44,4787,2.293
24,4787,2.276
68,4787,2.204
64,4787,2.169
34,4787,2.165
49,4787,2.155
30,4787,2.154
3,4787,2.151
6,4787,2.146
11,4787,2.145
39,4787,2.12
43,4787,2.092
86,4787,2.044
20,4787,2.042
53,4787,1.991
55,4787,1.968
70,4787,1.87
12,4787,1.806
89,4787,1.796
81,4787,1.782
54,4787,1.736
25,4787,1.618
10,4787,1.567
77,4787,1.549
13,4787,1.505
72,4787,1.498
21,4787,1.485
60,4787,1.426
23,4787,1.398
0,4787,1.379
61,4787,1.356
48,4787,1.354
33,4787,1.344
79,4787,1.303
82,4787,1.267
67,4787,1.238
7,4787,1.16
14,4787,1.145
47,4787,1.084
91,4787,1.081
80,4787,1.078
36,4787,1.04
19,4787,1.016
42,4787,1.015
9,4787,1.004
75,4787,0.954
41,4787,0.903
28,4787,0.865
52,4787,0.864
50,4787,0.842
51,4787,0.825
1,4787,0.791
22,4787,0.746
38,4787,0.727
69,4787,0.555
70,3198,0.78
44,3198,0.706
4,3198,0.651
82,3198,0.623
14,3198,0.618
83,3198,0.613
73,3198,0.611
1,3198,0.546
79,3198,0.539
50,3198,0.535
85,3198,0.534
70,5465,0.857
44,5465,0.66
50,5465,0.62
88,5465,0.594
83,5465,0.561
86,5465,0.546
38,5465,0.533
26,5465,0.513
55,5465,0.501
31,5042,2.05
44,5042,2.046
56,5042,1.955
4,5042,1.843
64,5042,1.805
24,5042,1.743
6,5042,1.701
55,5042,1.677
79,5042,1.666
37,5042,1.66
73,5042,1.634
26,5042,1.604
34,5042,1.55
11,5042,1.547
3,5042,1.543
30,5042,1.535
28,5042,1.527
83,5042,1.512
20,5042,1.464
39,5042,1.441
33,5042,1.367
81,5042,1.365
89,5042,1.321
49,5042,1.308
72,5042,1.294
60,5042,1.253
91,5042,1.208
32,5042,1.158
70,5042,1.133
86,5042,1.098
61,5042,1.074
48,5042,1.072
52,5042,0.977
88,5042,0.977
50,5042,0.958
68,5042,0.944
16,5042,0.897
75,5042,0.888
82,5042,0.873
43,5042,0.829
47,5042,0.819
85,5042,0.81
66,5042,0.802
36,5042,0.79
7,5042,0.783
19,5042,0.771
12,5042,0.77
10,5042,0.766
78,5042,0.669
69,5042,0.667
14,5042,0.621
42,5042,0.615
54,5042,0.598
23,5042,0.596
13,5042,0.556
21,5042,0.55
0,5042,0.541
90,5042,0.529
51,5042,0.5
55,741,2.541
85,741,2.012
66,741,2.006
44,741,1.973
4,741,1.946
26,741,1.911
25,741,1.801
31,741,1.777
38,741,1.707
52,741,1.702
37,741,1.693
82,741,1.666
50,741,1.653
64,741,1.651
70,741,1.625
24,741,1.624
32,741,1.611
49,741,1.573
56,741,1.571
23,741,1.52
11,741,1.485
30,741,1.482
3,741,1.482
73,741,1.46
83,741,1.44
71,741,1.388
68,741,1.347
6,741,1.333
88,741,1.31
79,741,1.284
14,741,1.24
53,741,1.231
54,741,1.197
34,741,1.147
47,741,1.115
43,741,1.105
20,741,1.078
60,741,1.054
72,741,1.029
12,741,1.017
1,741,0.984
36,741,0.976
51,741,0.964
90,741,0.947
19,741,0.911
89,741,0.903
39,741,0.894
75,741,0.884
42,741,0.873
7,741,0.848
86,741,0.824
28,741,0.748
58,741,0.704
33,741,0.697
77,741,0.678
81,741,0.672
41,741,0.662
69,741,0.642
21,741,0.574
66,1322,2.463
85,1322,2.102
50,1322,1.31
31,1322,1.217
44,1322,1.19
38,1322,1.115
20,1322,1.086
56,1322,1.084
29,1322,1.084
34,1322,0.993
71,1322,0.961
39,1322,0.927
55,1322,0.924
52,1322,0.878
82,1322,0.841
11,1322,0.774
30,1322,0.73
3,1322,0.727
64,1322,0.714
70,1322,0.683
4,1322,0.675
72,1322,0.654
60,1322,0.637
73,1322,0.592
14,1322,0.555
6,1322,0.503
24,2466,0.802
78,2466,0.687
26,2466,0.547
35,2466,0.518
16,2573,1.905
4,2573,0.779
72,2573,0.59
71,2573,0.574
26,2573,0.524
60,2573,0.517
48,5716,5.0
61,5716,5.0
55,5716,2.778
6,5716,2.582
81,5716,2.457
69,5716,2.325
44,5716,2.118
24,5716,2.109
60,5716,2.08
31,5716,2.058
72,5716,2.04
73,5716,1.979
89,5716,1.966
56,5716,1.924
51,5716,1.886
64,5716,1.858
4,5716,1.737
34,5716,1.683
79,5716,1.655
11,5716,1.559
39,5716,1.559
37,5716,1.557
30,5716,1.542
3,5716,1.541
50,5716,1.506
26,5716,1.504
32,5716,1.485
20,5716,1.458
28,5716,1.313
82,5716,1.282
70,5716,1.263
88,5716,1.253
49,5716,1.199
36,5716,1.194
83,5716,1.184
90,5716,1.131
52,5716,1.08
45,5716,1.059
68,5716,1.015
10,5716,1.01
42,5716,0.93
54,5716,0.921
78,5716,0.92
12,5716,0.888
86,5716,0.886
14,5716,0.831
77,5716,0.779
53,5716,0.778
84,5716,0.756
65,5716,0.737
1,5716,0.619
33,5716,0.58
62,5716,0.564
75,5716,0.537
38,5716,0.516
76,2140,2.549
47,2140,1.236
79,2140,1.227
70,2140,1.198
75,2140,1.131
19,2140,1.121
66,2140,0.973
44,2140,0.972
50,2140,0.955
17,2140,0.945
85,2140,0.911
58,2140,0.895
31,2140,0.838
82,2140,0.829
56,2140,0.754
14,2140,0.747
38,2140,0.74
33,2140,0.675
36,2140,0.646
20,2140,0.592
11,2140,0.588
43,2140,0.574
55,2140,0.544
29,2140,0.54
68,2140,0.509
74,377,0.897
73,377,0.887
79,377,0.805
31,377,0.75
26,377,0.717
22,377,0.704
44,377,0.632
20,377,0.631
55,377,0.566
56,377,0.53
70,377,0.519
49,377,0.515
44,2496,2.11
31,2496,1.939
64,2496,1.837
55,2496,1.828
24,2496,1.775
56,2496,1.759
6,2496,1.696
73,2496,1.687
11,2496,1.686
79,2496,1.68
4,2496,1.665
70,2496,1.651
3,2496,1.629
30,2496,1.617
26,2496,1.568
7,2496,1.559
50,2496,1.532
75,2496,1.501
85,2496,1.479
34,2496,1.456
37,2496,1.427
82,2496,1.388
