disease,gene,score
3,2598,1.084
11,2598,1.079
83,2598,1.078
50,2598,1.067
60,2598,1.05
72,2598,1.03
20,2598,1.009
14,2598,0.991
38,2598,0.935
82,2598,0.934
75,2598,0.932
7,2598,0.898
79,2598,0.87
52,2598,0.846
36,2598,0.837
81,2598,0.772
90,2598,0.755
85,2598,0.754
25,2598,0.727
47,2598,0.69
54,2598,0.686
53,2598,0.684
43,2598,0.682
21,2598,0.663
88,2598,0.649
28,2598,0.643
33,2598,0.618
71,2598,0.575
10,2598,0.525
19,2598,0.51
25,2684,2.472
47,2684,2.247
19,2684,2.2
21,2684,1.968
10,2684,1.881
5,2684,1.801
7,2684,1.753
70,2684,1.703
1,2684,1.599
82,2684,1.548
14,2684,1.433
79,2684,1.372
43,2684,1.367
54,2684,1.321
75,2684,1.305
31,2684,1.223
56,2684,1.082
50,2684,1.022
73,2684,1.016
4,2684,0.966
26,2684,0.936
80,2684,0.908
44,2684,0.847
64,2684,0.824
88,2684,0.791
90,2684,0.765
37,2684,0.606
6,2684,0.592
20,2684,0.587
85,2684,0.587
55,2684,0.571
66,2684,0.571
49,2684,0.564
72,2684,0.54
34,2684,0.535
9,2684,0.516
44,305,1.811
31,305,1.633
56,305,1.465
64,305,1.453
55,305,1.407
4,305,1.361
6,305,1.31
24,305,1.245
26,305,1.197
34,305,1.183
81,305,1.094
37,305,1.078
73,305,1.075
30,305,1.062
11,305,1.061
3,305,1.059
32,305,1.043
49,305,1.037
70,305,1.023
48,305,0.995
61,305,0.972
39,305,0.941
50,305,0.873
52,305,0.857
68,305,0.849
28,305,0.83
83,305,0.827
88,305,0.782
21,305,0.751
72,305,0.704
89,305,0.689
42,305,0.687
20,305,0.676
60,305,0.668
7,305,0.647
47,305,0.642
14,305,0.627
38,305,0.614
82,305,0.584
71,305,0.571
90,305,0.542
75,305,0.513
66,305,0.505
12,305,0.503
85,1859,2.307
66,1859,2.258
50,1859,1.408
38,1859,1.357
6,1859,1.318
81,1859,1.186
44,1859,1.136
31,1859,1.092
68,1859,1.09
43,1859,1.042
71,1859,1.015
70,1859,0.951
34,1859,0.91
55,1859,0.907
4,1859,0.891
24,1859,0.878
73,1859,0.869
82,1859,0.869
75,1859,0.851
30,1859,0.829
56,1859,0.828
3,1859,0.826
11,1859,0.821
39,1859,0.783
64,1859,0.752
77,1859,0.673
26,1859,0.635
7,1859,0.619
14,1859,0.578
79,1859,0.532
79,1985,2.526
44,1985,1.546
80,1985,1.444
81,1985,1.225
6,1985,1.202
56,1985,1.152
31,1985,1.149
14,1985,1.023
70,1985,0.959
73,1985,0.82
38,1985,0.778
78,1985,0.726
64,1985,0.717
57,1985,0.69
82,1985,0.684
47,1985,0.537
36,1985,0.525
70,1366,2.375
14,1366,2.033
82,1366,1.575
79,1366,1.354
47,1366,1.2
44,1366,1.174
31,1366,1.132
4,1366,1.069
56,1366,0.975
7,1366,0.969
55,1366,0.926
50,1366,0.901
26,1366,0.86
19,1366,0.8
83,1366,0.743
85,1366,0.743
24,1366,0.739
34,1366,0.729
75,1366,0.701
6,1366,0.7
49,1366,0.688
37,1366,0.686
64,1366,0.659
10,1366,0.642
39,1366,0.624
73,1366,0.623
21,1366,0.594
38,1366,0.562
68,1366,0.515
81,1366,0.505
24,449,3.097
44,449,2.695
31,449,2.611
89,449,2.573
56,449,2.473
73,449,2.277
4,449,2.276
6,449,2.276
55,449,2.252
11,449,2.232
30,449,2.203
3,449,2.2
26,449,2.165
72,449,2.153
60,449,2.13
34,449,2.114
20,449,2.037
37,449,2.005
64,449,1.991
83,449,1.987
39,449,1.939
68,449,1.926
32,449,1.882
88,449,1.854
66,449,1.85
49,449,1.811
81,449,1.8
86,449,1.667
70,449,1.635
62,449,1.579
50,449,1.543
12,449,1.525
91,449,1.502
7,449,1.431
79,449,1.423
82,449,1.388
51,449,1.371
48,449,1.299
13,449,1.296
22,449,1.292
61,449,1.29
85,449,1.271
38,449,1.236
75,449,1.223
28,449,1.21
1,449,1.21
14,449,1.194
52,449,1.193
54,449,1.186
53,449,1.179
25,449,1.172
43,449,1.147
36,449,1.13
21,449,1.106
47,449,1.103
10,449,1.091
0,449,1.087
42,449,1.059
80,449,1.013
19,449,0.962
90,449,0.914
33,449,0.901
71,449,0.892
23,449,0.847
69,449,0.822
41,449,0.773
29,449,0.757
9,449,0.662
77,449,0.574
50,655,2.652
75,655,2.607
38,655,2.416
68,655,2.295
85,655,2.242
43,655,2.012
70,655,2.008
71,655,1.992
66,655,1.93
19,655,1.894
47,655,1.848
11,655,1.683
14,655,1.634
3,655,1.624
30,655,1.613
82,655,1.573
79,655,1.551
26,655,1.537
49,655,1.523
78,655,1.425
44,655,1.377
1,655,1.334
7,655,1.299
63,655,1.299
4,655,1.293
31,655,1.287
36,655,1.204
8,655,1.151
55,655,1.146
56,655,1.078
73,655,1.073
52,655,1.046
6,655,0.984
72,655,0.935
34,655,0.927
37,655,0.912
64,655,0.892
24,655,0.887
21,655,0.858
32,655,0.815
58,655,0.782
9,655,0.769
83,655,0.767
77,655,0.714
76,655,0.711
81,655,0.692
33,655,0.687
20,655,0.653
51,655,0.639
39,655,0.57
28,655,0.567
90,655,0.56
25,655,0.558
41,655,0.537
10,655,0.531
60,655,0.509
2,655,0.505
10,2175,2.248
70,2175,2.156
6,2175,1.975
82,2175,1.836
25,2175,1.773
14,2175,1.768
81,2175,1.703
54,2175,1.695
64,2175,1.673
90,2175,1.5
4,2175,1.494
21,2175,1.355
26,2175,1.347
43,2175,1.335
44,2175,1.254
75,2175,1.253
53,2175,1.242
79,2175,1.223
37,2175,1.214
7,2175,1.181
83,2175,1.165
32,2175,1.163
31,2175,1.089
47,2175,1.071
24,2175,1.041
73,2175,1.018
19,2175,1.015
74,2175,1.012
49,2175,1.011
55,2175,0.989
50,2175,0.986
61,2175,0.971
48,2175,0.969
88,2175,0.945
56,2175,0.845
38,2175,0.837
59,2175,0.831
51,2175,0.775
72,2175,0.721
66,2175,0.699
20,2175,0.674
11,2175,0.625
1,2175,0.598
30,2175,0.585
67,2175,0.582
3,2175,0.582
34,2175,0.529
89,2175,0.525
13,2175,0.519
0,2175,0.511
44,2301,1.713
73,2301,1.167
72,2301,1.155
60,2301,1.129
31,2301,1.081
66,2301,1.054
6,2301,0.978
56,2301,0.968
70,2301,0.937
24,2301,0.875
55,2301,0.836
26,2301,0.829
89,2301,0.777
85,2301,0.776
64,2301,0.674
30,2301,0.601
3,2301,0.598
82,2301,0.579
34,2301,0.578
11,2301,0.575
4,2301,0.571
28,2301,0.556
14,2301,0.554
20,2301,0.518
42,1281,2.376
25,1281,1.967
44,1281,1.89
73,1281,1.75
31,1281,1.654
55,1281,1.585
56,1281,1.495
20,1281,1.429
70,1281,1.318
87,1281,1.267
6,1281,1.227
26,1281,1.214
24,1281,1.192
4,1281,1.136
64,1281,1.127
34,1281,1.085
21,1281,1.053
39,1281,0.932
11,1281,0.902
3,1281,0.857
30,1281,0.848
82,1281,0.836
81,1281,0.832
79,1281,0.827
37,1281,0.822
14,1281,0.782
52,1281,0.775
75,1281,0.707
32,1281,0.686
49,1281,0.669
68,1281,0.667
36,1281,0.666
50,1281,0.66
72,1281,0.659
60,1281,0.65
61,1281,0.632
48,1281,0.63
10,1281,0.629
1,1281,0.597
43,1281,0.589
27,1281,0.583
89,1281,0.563
83,1281,0.558
7,1281,0.54
47,1281,0.535
42,2151,0.872
28,2151,0.615
59,2151,0.551
44,2151,0.548
73,2151,0.505
44,1883,2.102
31,1883,2.09
56,1883,1.996
34,1883,1.964
39,1883,1.929
4,1883,1.902
64,1883,1.84
6,1883,1.831
37,1883,1.785
32,1883,1.783
30,1883,1.777
3,1883,1.775
11,1883,1.772
55,1883,1.719
26,1883,1.679
73,1883,1.615
24,1883,1.612
83,1883,1.501
20,1883,1.49
49,1883,1.487
70,1883,1.449
81,1883,1.441
68,1883,1.396
82,1883,1.309
48,1883,1.259
12,1883,1.247
28,1883,1.245
61,1883,1.228
14,1883,1.194
60,1883,1.147
77,1883,1.126
72,1883,1.108
23,1883,1.092
18,1883,1.018
89,1883,1.018
2,1883,1.015
88,1883,0.943
50,1883,0.942
38,1883,0.918
7,1883,0.874
90,1883,0.809
75,1883,0.805
1,1883,0.787
51,1883,0.781
43,1883,0.771
86,1883,0.712
47,1883,0.692
52,1883,0.671
71,1883,0.67
53,1883,0.659
36,1883,0.655
79,1883,0.648
54,1883,0.63
66,1883,0.566
26,1597,0.908
64,1597,0.9
44,1597,0.811
4,1597,0.736
31,1597,0.696
49,1597,0.636
23,1597,0.627
25,1597,0.525
6,1978,0.835
44,1978,0.815
50,1978,0.8
31,1978,0.774
34,1978,0.751
56,1978,0.738
70,1978,0.737
4,1978,0.685
38,1978,0.671
36,1978,0.668
55,1978,0.662
30,1978,0.648
3,1978,0.645
11,1978,0.622
64,1978,0.537
26,1978,0.51
24,1978,0.508
21,458,4.656
90,458,2.672
10,458,2.646
4,458,2.03
83,458,1.903
70,458,1.889
82,458,1.755
43,458,1.474
14,458,1.43
25,458,1.423
44,458,1.152
31,458,1.042
7,458,0.995
50,458,0.962
47,458,0.959
79,458,0.954
18,458,0.885
85,458,0.866
26,458,0.844
55,458,0.74
38,458,0.739
24,458,0.703
75,458,0.67
6,458,0.604
64,458,0.529
56,458,0.513
9,458,0.505
29,1339,2.452
36,1339,1.934
82,1339,1.796
42,1339,1.759
66,1339,1.296
85,1339,1.279
30,1339,1.194
3,1339,1.191
70,1339,1.18
11,1339,1.168
34,1339,0.962
38,1339,0.925
44,1339,0.919
6,1339,0.914
61,1339,0.882
48,1339,0.88
31,1339,0.825
79,1339,0.807
81,1339,0.783
71,1339,0.778
73,1339,0.777
39,1339,0.762
75,1339,0.737
14,1339,0.717
56,1339,0.714
55,1339,0.693
50,1339,0.651
4,1339,0.593
58,1339,0.592
1,1339,0.592
28,1339,0.557
47,2558,1.761
19,2558,1.761
38,2558,1.751
50,2558,1.682
85,2558,1.654
66,2558,1.346
71,2558,1.244
11,2558,1.121
30,2558,1.07
3,2558,1.067
82,2558,0.884
43,2558,0.851
70,2558,0.843
68,2558,0.767
55,2558,0.759
79,2558,0.751
44,2558,0.687
4,2558,0.603
36,2558,0.553
14,2558,0.523
8,2558,0.518
34,2558,0.507
70,136,1.738
44,136,1.714
73,136,1.694
31,136,1.691
50,136,1.658
11,136,1.63
30,136,1.62
3,136,1.62
56,136,1.606
43,136,1.571
4,136,1.553
47,136,1.527
75,136,1.525
79,136,1.504
7,136,1.504
55,136,1.496
28,136,1.471
24,136,1.46
82,136,1.419
37,136,1.388
14,136,1.346
26,136,1.345
64,136,1.337
19,136,1.336
6,136,1.31
85,136,1.3
32,136,1.294
21,136,1.243
38,136,1.241
83,136,1.206
34,136,1.191
20,136,1.188
90,136,1.162
39,136,1.122
54,136,1.097
88,136,1.003
81,136,0.968
10,136,0.93
49,136,0.891
89,136,0.875
25,136,0.867
80,136,0.861
72,136,0.837
61,136,0.803
48,136,0.801
68,136,0.766
60,136,0.749
1,136,0.725
86,136,0.713
71,136,0.702
66,136,0.623
52,136,0.574
12,136,0.567
40,136,0.508
82,2024,4.251
42,2024,2.208
36,2024,2.001
33,2024,1.537
6,2024,1.302
29,2024,1.287
31,2024,1.194
30,2024,1.185
11,2024,1.185
3,2024,1.182
55,2024,1.166
44,2024,1.16
24,2024,1.121
73,2024,1.071
66,2024,1.051
81,2024,1.024
34,2024,0.954
4,2024,0.933
56,2024,0.922
32,2024,0.893
88,2024,0.887
79,2024,0.862
70,2024,0.86
37,2024,0.851
64,2024,0.829
85,2024,0.825
49,2024,0.754
26,2024,0.731
39,2024,0.711
50,2024,0.622
20,2024,0.618
52,2024,0.609
41,2024,0.59
77,2024,0.574
14,2024,0.541
83,2024,0.532
16,2024,0.513
61,2024,0.512
48,2024,0.51
16,5,1.247
24,5,1.133
64,5,1.133
44,5,1.016
52,5,0.997
31,5,0.958
6,5,0.832
56,5,0.747
68,5,0.726
4,5,0.712
90,5,0.674
20,5,0.659
78,5,0.638
26,5,0.629
39,5,0.623
34,5,0.591
66,5,0.554
37,5,0.527
55,5,0.512
11,5,0.503
82,444,1.572
70,444,1.327
85,444,1.131
50,444,1.129
14,444,1.044
38,444,0.72
39,444,0.532
49,1389,2.69
26,1389,2.6
90,1389,2.128
10,1389,2.066
79,1389,2.025
4,1389,1.98
44,1389,1.89
31,1389,1.846
56,1389,1.717
37,1389,1.709
75,1389,1.699
42,1389,1.677
55,1389,1.674
70,1389,1.674
73,1389,1.67
64,1389,1.652
24,1389,1.634
83,1389,1.631
88,1389,1.583
32,1389,1.55
52,1389,1.516
14,1389,1.487
6,1389,1.485
86,1389,1.484
50,1389,1.46
82,1389,1.448
11,1389,1.436
30,1389,1.398
3,1389,1.395
34,1389,1.344
25,1389,1.34
47,1389,1.331
38,1389,1.319
7,1389,1.278
72,1389,1.277
68,1389,1.272
20,1389,1.252
19,1389,1.243
60,1389,1.187
39,1389,1.156
12,1389,1.139
71,1389,1.102
43,1389,1.068
81,1389,0.99
23,1389,0.963
28,1389,0.949
89,1389,0.931
54,1389,0.849
21,1389,0.797
41,1389,0.784
13,1389,0.781
0,1389,0.772
36,1389,0.761
85,1389,0.712
53,1389,0.7
33,1389,0.691
91,1389,0.628
18,1389,0.596
22,1389,0.575
51,1389,0.571
77,1389,0.562
1,1389,0.542
61,1389,0.513
48,1389,0.511
6,2325,2.133
81,2325,1.886
4,2325,1.626
31,2325,1.531
44,2325,1.502
37,2325,1.489
56,2325,1.454
32,2325,1.432
24,2325,1.375
26,2325,1.362
70,2325,1.336
48,2325,1.335
61,2325,1.324
64,2325,1.296
83,2325,1.229
53,2325,1.153
89,2325,1.103
11,2325,1.097
30,2325,1.055
3,2325,1.052
49,2325,1.02
55,2325,1.013
5,2325,1.009
79,2325,0.98
14,2325,0.972
34,2325,0.911
73,2325,0.887
20,2325,0.885
75,2325,0.876
86,2325,0.875
54,2325,0.873
82,2325,0.851
88,2325,0.84
39,2325,0.808
12,2325,0.782
43,2325,0.772
38,2325,0.735
90,2325,0.72
50,2325,0.68
85,2325,0.639
10,2325,0.547
68,2325,0.545
71,2325,0.529
7,2325,0.517
82,1528,2.566
14,1528,2.537
70,1528,2.47
64,1528,1.884
90,1528,1.855
7,1528,1.693
44,1528,1.652
31,1528,1.621
56,1528,1.478
79,1528,1.454
55,1528,1.351
47,1528,1.351
54,1528,1.342
30,1528,1.223
3,1528,1.22
11,1528,1.216
6,1528,1.179
73,1528,1.089
26,1528,1.083
34,1528,1.065
20,1528,1.014
24,1528,0.997
4,1528,0.98
50,1528,0.964
21,1528,0.956
25,1528,0.923
39,1528,0.92
49,1528,0.897
19,1528,0.837
81,1528,0.821
72,1528,0.79
37,1528,0.723
52,1528,0.704
38,1528,0.693
60,1528,0.677
32,1528,0.673
75,1528,0.665
68,1528,0.659
67,1528,0.651
88,1528,0.629
43,1528,0.591
85,1528,0.567
48,1528,0.522
83,1528,0.514
10,1528,0.509
79,1442,1.912
80,1442,1.636
70,1442,1.56
75,1442,1.507
50,1442,1.39
82,1442,1.369
47,1442,1.334
7,1442,1.27
14,1442,1.164
19,1442,1.132
43,1442,1.096
54,1442,0.993
9,1442,0.955
1,1442,0.925
44,1442,0.826
85,1442,0.825
88,1442,0.824
38,1442,0.809
90,1442,0.8
31,1442,0.799
21,1442,0.738
26,1442,0.728
24,1442,0.714
4,1442,0.649
64,1442,0.632
6,1442,0.625
83,1442,0.595
25,1442,0.576
10,1442,0.566
5,1442,0.524
66,1442,0.518
75,1374,1.448
44,1374,1.248
50,1374,1.21
38,1374,1.193
70,1374,1.136
11,1374,1.112
58,1374,1.08
19,1374,1.069
30,1374,1.043
3,1374,1.04
47,1374,1.015
64,1374,0.996
6,1374,0.93
2,1374,0.889
73,1374,0.833
7,1374,0.833
82,1374,0.817
55,1374,0.803
18,1374,0.801
14,1374,0.801
71,1374,0.795
4,1374,0.754
26,1374,0.752
24,1374,0.723
79,1374,0.682
31,1374,0.663
49,1374,0.65
43,1374,0.534
83,1374,0.501
7,523,1.733
82,523,1.689
70,523,1.67
14,523,1.653
44,523,1.367
50,523,1.253
47,523,1.194
75,523,1.111
38,523,1.106
31,523,1.036
26,523,1.002
64,523,0.929
43,523,0.928
4,523,0.925
55,523,0.888
79,523,0.885
68,523,0.861
71,523,0.812
56,523,0.757
73,523,0.74
24,523,0.739
19,523,0.724
21,523,0.721
11,523,0.684
10,523,0.67
30,523,0.664
54,523,0.662
3,523,0.661
6,523,0.63
1,523,0.607
90,523,0.598
66,523,0.595
85,523,0.58
37,523,0.561
20,523,0.542
49,523,0.51
34,1315,2.069
44,1315,1.915
39,1315,1.842
31,1315,1.817
4,1315,1.802
24,1315,1.743
73,1315,1.735
55,1315,1.727
37,1315,1.684
32,1315,1.684
56,1315,1.668
64,1315,1.664
89,1315,1.642
26,1315,1.571
6,1315,1.55
60,1315,1.501
72,1315,1.466
88,1315,1.399
83,1315,1.361
36,1315,1.348
49,1315,1.336
48,1315,1.313
61,1315,1.304
11,1315,1.303
68,1315,1.276
3,1315,1.274
30,1315,1.264
20,1315,1.228
23,1315,1.199
70,1315,1.197
81,1315,1.159
14,1315,1.089
52,1315,1.087
82,1315,1.069
12,1315,1.056
77,1315,1.046
13,1315,0.996
33,1315,0.984
53,1315,0.981
0,1315,0.973
86,1315,0.916
90,1315,0.916
54,1315,0.851
16,1315,0.825
41,1315,0.797
10,1315,0.722
66,1315,0.711
28,1315,0.687
50,1315,0.603
47,1315,0.602
7,1315,0.589
69,1315,0.582
51,1315,0.562
11,2494,1.643
30,2494,1.625
3,2494,1.622
44,2494,1.54
73,2494,1.521
6,2494,1.51
31,2494,1.47
24,2494,1.327
55,2494,1.28
56,2494,1.279
75,2494,1.24
79,2494,1.237
81,2494,1.223
7,2494,1.175
64,2494,1.173
70,2494,1.172
47,2494,1.094
20,2494,1.067
26,2494,1.057
34,2494,1.047
4,2494,1.021
43,2494,1.014
19,2494,0.998
39,2494,0.997
50,2494,0.943
38,2494,0.942
62,2494,0.917
37,2494,0.841
49,2494,0.833
88,2494,0.816
21,2494,0.806
82,2494,0.758
14,2494,0.71
32,2494,0.683
90,2494,0.544
72,2494,0.54
68,2494,0.52
66,60,1.44
65,60,1.387
85,60,0.812
44,60,0.769
64,60,0.669
68,60,0.669
31,60,0.652
39,60,0.54
56,60,0.525
75,60,0.511
9,60,0.505
79,1627,1.471
29,1627,1.237
70,1627,1.18
14,1627,1.009
75,1627,0.867
16,1627,0.836
66,1627,0.745
10,1627,0.741
82,1627,0.709
50,1627,0.694
44,1627,0.67
38,2210,1.405
10,2210,1.306
50,2210,1.159
85,2210,1.137
71,2210,1.065
75,2210,1.062
21,2210,1.01
82,2210,0.96
31,2210,0.936
70,2210,0.923
47,2210,0.779
56,2210,0.776
44,2210,0.775
14,2210,0.75
26,2210,0.715
20,2210,0.707
66,2210,0.688
6,2210,0.65
4,2210,0.648
43,2210,0.62
55,2210,0.575
24,2210,0.558
79,2210,0.552
49,2210,0.531
73,2210,0.524
64,2210,0.523
39,2210,0.51
52,2210,0.503
44,495,2.169
64,495,2.159
31,495,2.15
6,495,2.125
56,495,2.024
55,495,2.0
34,495,1.912
24,495,1.908
39,495,1.823
73,495,1.715
11,495,1.681
30,495,1.668
3,495,1.665
81,495,1.624
52,495,1.557
4,495,1.544
20,495,1.534
89,495,1.479
72,495,1.298
26,495,1.265
37,495,1.25
61,495,1.22
48,495,1.218
60,495,1.186
32,495,1.162
36,495,1.152
28,495,1.111
42,495,1.048
90,495,1.048
68,495,1.046
49,495,1.008
88,495,1.003
70,495,0.999
54,495,0.916
83,495,0.886
82,495,0.867
77,495,0.826
79,495,0.796
12,495,0.753
50,495,0.664
14,495,0.653
62,495,0.594
71,495,0.553
69,495,0.53
53,495,0.529
38,495,0.501
20,1133,2.165
64,1133,1.638
90,1133,1.402
54,1133,1.378
44,1133,1.37
50,1133,1.322
4,1133,1.316
70,1133,1.314
31,1133,1.3
85,1133,1.287
34,1133,1.223
82,1133,1.209
14,1133,1.198
38,1133,1.192
39,1133,1.188
53,1133,1.166
55,1133,1.123
6,1133,1.096
56,1133,1.084
24,1133,1.083
32,1133,1.057
37,1133,1.037
66,1133,0.974
7,1133,0.907
26,1133,0.902
73,1133,0.898
72,1133,0.884
11,1133,0.784
68,1133,0.731
60,1133,0.73
79,1133,0.727
47,1133,0.715
30,1133,0.687
3,1133,0.684
41,1133,0.6
89,1133,0.582
81,1133,0.555
61,1133,0.548
48,1133,0.546
49,1133,0.504
51,643,1.857
70,643,1.663
14,643,1.491
82,643,1.491
31,643,1.483
44,643,1.439
79,643,1.371
26,643,1.344
56,643,1.321
73,643,1.217
6,643,1.141
49,643,1.114
47,643,1.111
64,643,1.104
4,643,1.076
91,643,1.076
55,643,1.062
34,643,1.053
24,643,1.037
11,643,1.037
12,643,0.986
21,643,0.968
90,643,0.948
85,643,0.94
3,643,0.906
42,643,0.905
19,643,0.903
75,643,0.897
54,643,0.882
30,643,0.868
20,643,0.836
39,643,0.836
28,643,0.816
5,643,0.815
89,643,0.805
83,643,0.803
81,643,0.793
7,643,0.786
60,643,0.763
68,643,0.758
72,643,0.749
33,643,0.748
86,643,0.734
36,643,0.708
13,643,0.668
25,643,0.649
48,643,0.645
37,643,0.626
61,643,0.61
10,643,0.6
87,643,0.599
66,643,0.579
1,643,0.54
50,643,0.527
47,1974,2.302
79,1974,2.128
19,1974,2.101
70,1974,2.078
25,1974,1.893
76,1974,1.626
44,1974,1.605
7,1974,1.601
14,1974,1.599
82,1974,1.526
75,1974,1.445
21,1974,1.413
4,1974,1.383
54,1974,1.284
85,1974,1.277
31,1974,1.261
50,1974,1.235
90,1974,1.198
10,1974,1.148
83,1974,1.144
1,1974,1.144
55,1974,1.083
56,1974,1.044
37,1974,1.002
73,1974,0.98
24,1974,0.975
5,1974,0.966
66,1974,0.941
67,1974,0.932
64,1974,0.93
38,1974,0.928
26,1974,0.923
18,1974,0.882
43,1974,0.857
71,1974,0.753
88,1974,0.695
6,1974,0.631
69,1974,0.61
34,1974,0.582
32,1974,0.528
58,1974,0.52
38,1761,2.761
75,1761,2.665
50,1761,2.65
70,1761,2.579
14,1761,2.42
82,1761,2.303
71,1761,2.289
47,1761,2.191
44,1761,2.189
26,1761,2.188
19,1761,2.188
31,1761,2.181
49,1761,2.105
64,1761,2.103
4,1761,2.08
56,1761,2.053
79,1761,2.049
68,1761,2.039
30,1761,1.96
3,1761,1.96
11,1761,1.954
55,1761,1.93
7,1761,1.929
73,1761,1.912
6,1761,1.86
24,1761,1.829
43,1761,1.764
37,1761,1.749
2,1761,1.729
83,1761,1.699
54,1761,1.678
34,1761,1.669
32,1761,1.625
39,1761,1.601
90,1761,1.58
88,1761,1.567
20,1761,1.512
85,1761,1.501
81,1761,1.448
58,1761,1.444
10,1761,1.431
63,1761,1.425
86,1761,1.393
66,1761,1.316
72,1761,1.3
1,1761,1.291
60,1761,1.279
21,1761,1.276
89,1761,1.266
28,1761,1.238
12,1761,1.198
8,1761,1.187
48,1761,1.151
61,1761,1.146
52,1761,1.118
80,1761,1.103
65,1761,1.101
41,1761,1.085
5,1761,1.026
23,1761,0.992
42,1761,0.972
25,1761,0.965
29,1761,0.96
18,1761,0.934
67,1761,0.894
17,1761,0.862
33,1761,0.836
91,1761,0.786
36,1761,0.757
53,1761,0.739
13,1761,0.655
51,1761,0.603
59,1761,0.528
44,2136,1.729
11,2136,1.531
3,2136,1.528
73,2136,1.501
31,2136,1.495
30,2136,1.459
24,2136,1.369
64,2136,1.361
55,2136,1.34
6,2136,1.333
26,2136,1.268
56,2136,1.267
4,2136,1.261
50,2136,1.197
85,2136,1.181
83,2136,1.166
34,2136,1.106
70,2136,1.091
36,2136,1.089
49,2136,1.031
86,2136,1.02
37,2136,1.003
52,2136,0.967
82,2136,0.938
75,2136,0.931
88,2136,0.878
66,2136,0.875
47,2136,0.873
79,2136,0.869
68,2136,0.86
14,2136,0.842
39,2136,0.827
81,2136,0.809
20,2136,0.771
19,2136,0.755
89,2136,0.741
32,2136,0.735
38,2136,0.686
27,2136,0.672
28,2136,0.672
7,2136,0.632
42,2136,0.629
61,2136,0.594
48,2136,0.592
1,2136,0.583
71,1559,1.132
38,1559,1.009
2,1559,0.995
50,1559,0.821
44,1559,0.777
64,1559,0.75
31,1559,0.74
70,1559,0.731
39,1559,0.585
65,1559,0.56
34,1559,0.558
30,1559,0.544
3,1559,0.541
73,1559,0.537
11,1559,0.518
14,1559,0.505
79,1654,2.737
4,1654,2.545
26,1654,2.447
88,1654,2.382
37,1654,2.351
32,1654,2.35
49,1654,2.254
55,1654,2.236
44,1654,2.192
83,1654,2.155
31,1654,2.098
12,1654,2.081
23,1654,2.028
68,1654,1.995
11,1654,1.958
73,1654,1.951
56,1654,1.94
36,1654,1.934
3,1654,1.907
30,1654,1.905
6,1654,1.873
53,1654,1.866
24,1654,1.858
13,1654,1.825
10,1654,1.797
70,1654,1.796
0,1654,1.768
34,1654,1.667
82,1654,1.656
81,1654,1.62
64,1654,1.615
14,1654,1.606
86,1654,1.572
52,1654,1.57
89,1654,1.508
39,1654,1.508
77,1654,1.496
7,1654,1.468
72,1654,1.412
33,1654,1.398
60,1654,1.396
47,1654,1.39
20,1654,1.365
50,1654,1.298
66,1654,1.293
85,1654,1.283
43,1654,1.247
41,1654,1.199
38,1654,1.188
19,1654,1.164
22,1654,1.142
21,1654,1.14
61,1654,1.124
48,1654,1.122
25,1654,1.027
75,1654,1.006
71,1654,0.995
46,1654,0.982
16,1654,0.956
28,1654,0.954
42,1654,0.947
51,1654,0.936
1,1654,0.904
54,1654,0.777
90,1654,0.721
5,1654,0.628
58,1654,0.599
87,1654,0.579
78,1654,0.577
22,220,2.131
26,220,1.77
31,220,1.64
56,220,1.617
49,220,1.592
12,220,1.435
69,220,1.409
4,220,1.277
33,220,1.224
13,220,1.167
0,220,1.16
44,220,1.137
37,220,1.118
83,220,1.115
46,220,1.088
73,220,1.053
68,220,1.01
34,220,1.008
72,220,0.98
60,220,0.977
24,220,0.957
70,220,0.952
64,220,0.935
82,220,0.933
55,220,0.91
30,220,0.907
3,220,0.904
11,220,0.898
23,220,0.873
32,220,0.851
39,220,0.824
14,220,0.798
28,220,0.78
53,220,0.739
6,220,0.73
50,220,0.714
88,220,0.671
81,220,0.585
25,220,0.575
66,220,0.555
90,220,0.554
79,2458,1.411
75,2458,1.245
31,2458,1.225
56,2458,1.09
1,2458,0.898
80,2458,0.893
70,2458,0.785
21,2458,0.691
47,2458,0.602
7,2458,0.548
44,822,2.091
31,822,1.967
56,822,1.88
73,822,1.864
64,822,1.679
11,822,1.623
3,822,1.596
55,822,1.587
30,822,1.583
4,822,1.568
6,822,1.549
26,822,1.544
34,822,1.404
70,822,1.401
24,822,1.371
83,822,1.358
68,822,1.341
39,822,1.328
37,822,1.311
32,822,1.268
49,822,1.248
14,822,1.233
82,822,1.223
81,822,1.167
77,822,1.123
28,822,1.117
88,822,1.117
20,822,1.104
23,822,1.097
60,822,1.012
72,822,0.994
89,822,0.953
12,822,0.949
36,822,0.949
85,822,0.948
79,822,0.919
61,822,0.892
48,822,0.89
50,822,0.828
90,822,0.808
75,822,0.789
52,822,0.704
38,822,0.697
53,822,0.693
54,822,0.69
47,822,0.657
33,822,0.601
86,822,0.553
7,822,0.536
51,822,0.505
70,233,2.993
14,233,2.917
82,233,2.818
75,233,2.759
44,233,2.681
7,233,2.631
64,233,2.612
31,233,2.598
26,233,2.597
50,233,2.579
4,233,2.517
49,233,2.505
55,233,2.461
38,233,2.437
79,233,2.42
56,233,2.411
47,233,2.39
73,233,2.387
6,233,2.334
24,233,2.295
19,233,2.275
21,233,2.271
90,233,2.267
11,233,2.263
