Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Bladder,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Cervix_Ectocervix,Cervix_Endocervix,Colon_Sigmoid,Colon_Transverse,Colon_Transverse_Mixed_Cell,Colon_Transverse_Mucosa,Colon_Transverse_Muscularis,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Fallopian_Tube,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Kidney_Medulla,Liver,Liver_Hepatocyte,Liver_Mixed_Cell,Liver_Portal_Tract,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pancreas_Acini,Pancreas_Islets,Pancreas_Mixed_Cell,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,Small_Intestine_Terminal_Ileum_Mixed_Cell,Spleen,Stomach,Stomach_Mixed_Cell,Stomach_Mucosa,Stomach_Muscularis,Testis,Thyroid,Uterus,Vagina,Whole_Blood
2.93813,1.79101,0.144704,1.06574,1.18703,1.27104,1.00912,160.56,217.854,96.786,12.242,20.3315,254.813,307.184,144.71,76.1764,88.6253,103.487,25.5754,65.9226,1.61102,0.153231,0.172893,4.57475,3.43147,3.38938,1.4546,0.817647,0.561087,3.25195,2.15423,0.434976,1.97466,1.98987,0.470937,0.20619,0.251878,0.341008,0.503815,0.229944,0.128079,2.69199,1.42809,0.594937,1.07201,21.1861,1.57155,0.115501,0.065776,0.0,0.109382,1.75034,1.2232,1.26914,1.67947,2.30108,6.88181,2.04726,3.6816,0.6783,0.742826,0.229782,3.10535,2.51607,0.718588,2.20173,4.33933,2.36303
17.8308,18.6021,31.3439,12.2764,10.8334,7.04518,17.6632,4.26744,4.05274,5.35264,3.55487,5.16142,6.51981,5.02522,5.68871,5.87548,3.82288,6.0017,7.91874,7.25418,33.9423,2.26043,27.3321,34.1096,22.4538,5.51886,61.5459,128.929,113.649,14.5033,6.94367,60.0241,7.08733,25.2934,3.19718,2.76754,18.475,30.9191,70.9374,52.1716,68.1518,64.6693,39.5209,77.4891,2.2633,19.8202,10.1371,51.5505,37.3037,41.9014,49.0304,38.0341,39.0104,60.7254,59.4174,60.1371,43.0402,76.8087,24.277,71.4364,74.4462,73.6765,5.66665,46.3179,57.4144,23.3646,41.4508,3.40489
115.391,100.72,99.279,130.573,116.491,113.991,109.737,108.454,113.2,120.284,202.608,209.522,134.578,135.367,102.353,93.3254,118.336,112.43,141.624,109.956,108.291,70.3077,123.85,113.385,142.202,118.009,80.202,76.1839,62.183,106.961,106.617,79.4675,103.254,126.88,94.9672,67.2622,51.8139,116.789,71.2423,97.4111,85.7744,114.417,118.824,85.066,102.893,162.201,192.866,39.6683,49.4636,86.5543,47.749,157.178,114.093,111.159,112.026,100.389,225.569,123.998,171.434,75.4282,77.6421,68.5661,121.401,67.034,160.946,146.681,111.423,119.447
0.147032,0.138551,1.63781,0.140321,0.775506,0.143297,0.33194,77.554,21.5676,80.487,17.9797,24.1557,40.5507,41.5172,147.981,70.9694,43.6777,124.215,904.892,201.364,0.237519,0.028148,0.296959,0.258201,0.519911,0.18142,0.11303,0.0221745,0.018604,0.067782,0.314915,0.0755115,0.233425,2.21378,0.282001,0.052269,0.295214,0.357086,0.058225,0.022089,0.0311,0.0952695,0.312471,0.192849,0.074692,70.6033,58.6643,0.071978,0.027528,0.037364,0.0170225,0.33361,0.323532,0.232159,0.195289,0.111342,0.205363,0.0637,0.282283,0.107311,0.05553,0.016966,0.169886,1.79915,1.63073,0.195911,0.315758,0.075953
1.38274,1.56059,4.10385,0.685386,1.19754,0.324547,2.96024,13.1818,3.86281,14.544,2.60069,3.94777,9.33123,6.78523,20.7482,9.81488,8.24415,16.757,55.8627,23.0287,1.4007,0.236973,278.713,1.81361,3.64334,1.28551,2.50606,2.52768,3.23996,1.18661,2.50022,1.55708,2.43931,8.76591,0.303417,0.137709,0.902088,0.425797,0.545747,0.234004,0.31425,7.32006,7.4025,1.36959,0.117059,14.6465,209.124,0.286407,0.189737,1.52134,0.239477,1.1499,3.129,0.308064,0.249775,23.8574,357.603,101.045,205.526,1.7732,1.79675,1.2923,1.21039,6.09582,4.75046,2.81042,1.70574,13.2127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046139,0.064985,0.101328,0.046891,0.0,0.0,0.054564,0.116162,0.04785,0.0,0.0,0.0,0.064718,0.054992,0.0432545,0.0,0.0,0.037491,0.100523,0.0,0.111367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112847,0.0,0.074589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096814,0.018866,1.36927,1.33209,0.139649,0.301699,0.073468,0.094512,0.0,0.05108,0.0,0.0,503.597,0.0,0.0,0.0672805,0.0
0.063365,0.034077,10.0534,0.0389235,0.035789,0.024631,0.020841,0.038727,0.251412,0.025806,8.28036,8.5149,1.534,0.845668,0.030753,0.055597,0.036326,0.0218335,0.0901365,0.037189,0.0712235,0.043575,0.532776,0.0568935,0.024735,0.052537,0.067244,0.015608,0.0311335,0.060789,0.050733,0.137529,0.047667,0.032594,0.015641,0.0119905,0.0272085,0.036459,0.069999,0.020985,0.025331,0.0048855,0.0334265,0.082266,0.021563,0.042754,0.152579,5.35007,3.53482,0.432776,4.35786,0.297698,0.064199,0.057531,0.060918,0.119008,0.134852,0.0607145,0.107126,1086.53,1425.13,1567.5,4.00959,2.04886,0.864197,0.08766,0.0840895,0.017698
128.656,133.487,109.206,156.155,148.406,152.819,151.914,131.602,153.374,124.515,133.26,123.486,138.371,176.557,113.009,149.045,147.043,115.567,122.723,134.198,125.187,163.989,239.022,155.299,137.565,171.396,175.451,225.118,197.695,165.559,149.556,186.859,157.377,146.476,253.524,263.855,136.662,224.3,88.3512,105.84,126.843,106.263,126.594,123.39,222.476,123.084,127.712,54.995,59.621,79.9014,65.6822,125.014,146.683,139.674,144.308,141.075,116.92,172.599,128.332,143.019,156.609,150.431,151.874,84.1813,146.352,128.448,154.478,121.787
56.0255,57.2823,60.3396,61.8915,62.8604,55.7171,56.6749,45.17,41.1216,47.8151,31.2987,30.2286,39.3872,46.2416,43.907,57.2502,48.2876,39.268,69.0712,49.1246,60.8816,73.2612,49.829,66.9754,71.7379,54.1873,53.6306,60.5656,54.7274,45.7831,48.4039,65.4551,48.9676,74.1401,30.8726,23.7148,47.4676,69.6835,32.2303,41.6545,49.9179,65.0703,72.46,50.1295,26.7649,70.6524,55.4562,28.3099,34.7256,53.9659,31.9692,76.3707,61.2477,49.2105,51.8522,47.8829,55.3789,53.776,69.6064,46.4059,48.5823,42.2112,59.6852,249.707,87.3447,66.7531,59.9717,85.7251
0.0,0.022291,0.0,0.0,0.0,0.0,0.0,0.0,0.035082,0.0643665,0.080144,0.09349,0.035751,0.034697,0.01482,0.011542,0.04723,0.0548415,0.012623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7909,3.51384,94.1842,69.4781,65.8019,14.739,0.0,0.0,0.0,0.0,0.0,2.5444,6.16937,3.30358,3.34505,0.066341,0.0,0.0,0.0,0.017576,0.067323,0.175956,0.0,0.053084,0.078814,0.076999,0.0,2.04973,0.0,0.0,0.0,0.0
0.0133855,0.470784,0.025278,0.0394545,0.0327235,0.013985,0.018651,0.481955,0.845959,0.624699,0.209814,0.25624,0.818712,0.758938,0.572017,0.189524,0.68653,0.614183,0.47275,0.21958,0.0357305,0.070042,0.194747,0.0268095,0.02334,0.03724,0.056259,0.0353785,0.0350025,0.041102,0.035859,0.0299495,0.03234,0.03673,0.014239,0.00656,0.833381,0.102714,0.0105725,0.026323,0.021539,0.045583,0.0415225,0.017508,0.00846,0.0648955,0.027089,37.7975,46.0149,36.5144,41.9664,1.43246,0.03535,0.035639,0.036908,0.096999,0.386672,0.218593,0.105138,0.899355,1.03915,1.21648,0.053332,1.37714,0.041818,0.041396,0.0314255,0.064506
135.505,146.783,82.338,126.594,117.411,50.5425,58.0838,25.0197,14.801,22.1552,8.29362,5.79044,11.2817,13.9826,24.3756,33.8528,18.9427,19.0019,100.23,47.3276,67.0638,0.163743,3.22897,33.5853,45.7339,48.7788,52.9005,77.6387,47.3878,53.9613,45.7685,16.9405,44.4365,51.9548,24.2412,12.3614,17.9271,26.9864,26.3626,20.7617,34.8952,219.178,419.393,39.0709,5.38414,107.266,24.108,10.223,5.6308,9.19178,12.0238,30.6363,45.2056,24.5812,26.3372,78.3641,86.044,108.589,608.967,28.8232,29.5427,18.5131,57.9092,10.6547,33.6923,35.9052,30.2893,2066.81
26.0776,24.7118,5.347,72.0971,53.0025,68.9514,107.303,147.519,195.798,124.464,394.1,408.356,267.485,276.158,125.077,182.022,157.646,106.277,108.72,107.027,24.597,58.4645,2.30979,69.0407,106.724,133.811,42.8805,19.6782,4.09395,85.7423,100.176,11.8749,104.909,78.1715,10.4199,3.10858,9.54315,13.7253,1.65015,0.760112,0.877608,15.6319,17.902,9.16703,2.13187,104.098,99.851,2.02022,1.38762,25.8067,1.64968,87.9967,44.0923,9.87265,12.4111,23.9416,15.5756,12.7142,16.2625,10.822,14.1315,2.18849,102.445,25.0363,11.3954,140.778,56.002,0.683967
53.2822,43.3941,38.8724,88.1156,76.2633,84.9489,63.3251,86.128,93.4024,73.3142,113.997,96.3769,81.7323,107.976,86.898,110.257,80.454,73.1743,190.895,103.97,50.9053,72.3182,49.3327,67.4153,78.0191,62.1944,41.9509,41.2774,25.2231,55.2978,61.7172,42.4145,63.524,75.6242,25.5796,22.2603,30.5028,44.3234,13.6893,17.9875,23.3133,46.8186,55.7718,30.0185,20.2509,123.579,68.0664,10.8868,11.9593,37.878,13.2251,84.0588,50.8911,34.2691,35.8036,44.54,74.8879,56.7099,60.1103,27.3725,30.6208,18.6472,57.341,79.2407,49.7356,77.9866,60.0595,42.1691
329.906,277.722,205.957,372.402,339.0,337.972,263.119,120.139,154.297,123.977,141.705,149.453,208.229,218.053,124.438,178.348,140.55,108.852,168.445,131.878,285.369,395.973,204.083,329.693,288.455,236.354,234.953,175.008,169.972,153.809,258.327,434.666,264.507,280.914,167.462,174.08,184.866,272.376,65.9393,65.8253,69.6722,185.245,350.411,237.013,160.349,393.848,237.447,64.2445,46.4169,94.3277,53.2872,237.079,270.934,127.349,146.382,230.869,120.041,163.098,253.574,161.559,122.237,105.339,217.484,208.94,299.663,290.136,325.468,225.029
4.54853,4.33211,19.9776,253.567,57.5298,21.0466,63.6463,10.9574,21.4982,11.1608,51.77,40.2581,23.5049,35.2878,9.2654,32.4662,16.8396,8.71206,7.92949,8.84605,48.0205,0.39065,6.34087,93.2667,29.2693,7.09283,92.3142,220.497,178.074,16.7765,2.69282,185.882,2.31481,15.4427,2.72806,1.76688,57.6607,84.5089,2.50651,0.606625,2.05366,50.9657,88.5032,227.694,0.309921,16.1679,65.9483,55.3829,37.3781,212.387,56.3805,227.356,72.9823,151.132,145.13,90.6764,27.1294,136.749,28.4872,80.752,82.8051,70.5365,5.14727,151.299,213.076,8.45418,122.642,19.072
75.6607,76.7877,89.6665,960.578,739.038,926.355,226.826,53.4618,17.0512,40.4651,15.2621,16.7237,22.1975,24.1395,85.8425,44.5432,26.0184,70.4135,329.009,115.737,72.5774,1.31796,0.249744,73.0164,141.584,323.064,88.1068,56.4179,8.88308,261.904,325.179,23.0712,317.408,128.275,17.2647,19.3912,19.4279,28.665,4.01124,0.831853,2.4396,70.3787,138.71,11.6871,7.94544,57.1365,105.156,8.49625,10.181,10.1791,12.9825,8.77958,79.9685,11.0685,16.8054,25.5636,6.8514,23.8022,72.3676,25.9384,44.6678,6.16435,279.882,83.0583,18.6427,161.394,59.1792,1.53275
133.939,108.291,77.3721,113.218,97.5499,107.833,76.8244,40.9471,55.0453,41.7589,76.9202,77.3121,69.9672,74.1551,37.4935,55.0567,51.3392,38.2444,52.0941,41.1042,105.865,201.476,136.044,88.2904,88.4432,77.9097,68.0206,78.0104,54.7811,73.6991,86.2677,93.3938,90.7078,94.6669,104.942,97.2212,50.2409,65.886,36.3211,58.131,63.4413,69.1939,92.8987,71.5576,197.499,94.7072,70.118,31.8717,31.0099,74.8333,34.8944,86.2633,85.6474,114.711,123.487,69.0195,63.3299,75.591,73.6043,62.3297,66.4473,51.201,87.6216,162.61,85.3483,92.1585,86.1019,48.4881
5.65983,6.17537,2.24082,2.86701,3.63852,1.47332,3.08255,0.574986,0.403389,0.548467,0.53118,0.581472,0.481165,0.39372,0.574091,0.736838,0.509917,0.411645,1.65317,0.948748,2.54812,0.0302695,1.00946,1.83825,1.89443,2.24031,2.21263,2.47192,1.68781,3.38389,3.0855,1.06122,3.03073,2.55001,1.07006,0.760134,0.689146,0.664389,0.98807,1.42004,1.24416,10.0628,17.1958,1.64594,0.677749,4.05146,0.983873,0.409495,0.370363,1.05439,0.346749,0.862817,1.93851,1.53767,1.7773,3.54092,3.56431,3.77779,46.1803,1.68356,1.69522,0.802506,3.73697,0.735252,1.32894,2.2215,1.81805,158.834
0.840492,0.912591,0.618502,0.64374,0.859805,0.491066,0.605805,5.53733,6.09993,4.69179,15.0022,20.5556,7.07948,5.78242,3.45555,13.3074,4.94323,2.81192,4.06166,4.2305,0.960601,0.050763,0.279994,1.14538,0.804831,0.979787,0.564878,0.357235,0.250951,0.62917,0.833869,2.46513,0.814181,0.740648,0.289428,0.171903,0.163493,0.815198,0.0847815,0.031217,0.06445,1.22446,0.91893,1.54711,419.506,4.64913,0.54946,0.106756,0.050368,0.313298,0.069158,0.793306,0.820485,2.97447,2.63797,0.917637,1.18275,0.725621,0.666766,0.334191,0.255621,0.103926,0.558434,8.6585,0.76859,0.490147,1.54297,0.237975
180.32,167.526,107.567,170.706,166.324,189.792,193.414,74.3967,88.2797,74.1771,117.925,108.38,91.0782,107.798,67.1334,83.4353,87.2544,69.3364,89.5451,86.889,174.353,173.991,230.773,196.848,205.477,218.008,181.833,172.67,137.261,167.718,181.243,173.106,176.076,188.948,177.495,178.778,113.097,199.793,54.9359,47.1484,62.2807,109.04,155.077,136.207,216.285,160.855,199.915,74.7036,66.3424,81.6482,74.6544,146.105,148.119,197.565,189.46,158.006,186.448,177.17,174.16,151.74,162.228,159.318,196.107,68.9512,168.427,188.436,186.891,116.053
294.472,239.454,225.35,811.412,494.827,967.787,272.394,38.6835,44.5781,56.1818,72.3456,79.8665,87.1823,79.5609,43.7574,46.3554,46.9578,53.8103,114.468,57.1729,272.453,315.534,156.475,295.31,287.868,189.717,229.259,181.251,154.133,98.3218,271.872,327.206,270.036,418.67,73.4594,46.4767,138.851,202.921,52.1292,25.9364,34.6038,121.966,338.547,214.637,35.2684,322.587,203.829,62.558,28.2003,50.3038,39.696,130.934,192.945,268.279,300.355,221.339,54.1812,143.601,197.507,146.817,100.561,54.4922,149.709,52.4537,226.082,549.52,337.743,88.0364
247.649,277.502,401.131,168.66,176.73,156.917,221.55,91.9935,95.8792,93.1357,101.982,97.6664,97.4856,103.553,80.8841,114.106,102.537,87.1028,111.862,99.6578,273.194,114.217,283.207,212.311,200.769,288.399,273.628,261.722,212.076,158.785,250.637,193.182,247.271,223.866,303.363,415.552,202.593,241.906,339.635,322.228,388.119,175.369,200.942,154.988,452.03,203.052,189.384,77.5749,67.8514,131.984,83.4015,123.757,174.591,191.779,178.555,210.473,163.907,194.974,300.705,184.214,183.379,142.841,251.637,197.342,230.025,210.872,208.118,99.117
194.423,176.345,157.366,211.922,195.32,219.431,191.78,70.9525,80.875,84.0099,227.181,201.096,92.3599,105.138,70.3559,88.6103,89.7425,72.8487,110.737,73.1478,205.548,261.009,388.641,215.88,246.71,200.81,172.591,151.241,121.459,161.858,193.259,181.446,182.017,244.88,91.5328,61.1054,86.1967,142.569,75.4249,74.541,86.4433,175.103,233.094,155.176,96.4242,249.115,240.763,65.693,62.4704,96.5875,64.5086,159.902,186.072,228.615,226.848,199.861,275.575,195.518,240.368,139.98,117.132,86.0675,173.037,236.587,258.406,275.92,216.234,148.247
51.7394,49.1139,43.9028,46.941,44.7291,45.911,52.8408,84.5324,69.0189,71.9154,88.5277,94.3995,84.6711,85.6428,101.334,78.0636,63.1884,77.5832,406.313,137.109,50.5363,37.3604,22.6714,54.0628,67.1968,61.4969,35.7174,30.6147,23.2378,47.1861,54.3157,41.2904,56.2789,60.8728,32.5498,31.4369,23.3012,36.8287,23.8238,26.1912,28.6381,46.5139,55.9434,40.6144,135.004,113.445,75.7851,15.2929,17.3399,32.8535,16.9181,45.5142,47.1697,54.7314,57.7038,35.7592,43.0053,36.6702,51.6374,35.0236,37.1487,30.562,52.4759,75.6186,58.6813,64.8914,51.7657,44.0308
69.2093,76.1902,16.9118,17.9225,30.8588,12.8357,30.639,9.04808,7.21601,6.9375,2.1738,2.03896,5.44695,6.56819,7.9275,7.86226,7.68901,6.57018,13.1465,9.97949,57.7184,2.56256,151.589,20.3284,22.7703,12.5223,20.3997,26.1069,18.5813,13.1843,14.2871,8.78621,14.3699,26.4058,8.57571,5.50639,16.7628,23.7268,7.98872,7.12782,9.76468,77.8569,123.905,13.7543,3.5513,23.1956,7.49905,3.20458,2.88535,4.91539,4.62037,10.3811,18.227,11.8839,14.066,48.8222,302.08,104.039,307.0,13.6703,14.6169,9.28327,17.1344,7.0819,44.4088,22.5872,18.7227,344.843
63.5108,56.4709,62.1533,71.861,65.4174,76.9376,77.1161,34.9644,36.5331,37.9578,85.1678,76.8257,45.3731,51.3579,35.0875,43.1146,38.199,36.6123,64.8981,42.6423,65.6986,77.4236,69.1676,75.1592,92.0263,71.5146,50.8448,38.8399,25.5903,45.3102,78.0055,60.8014,73.0338,90.2848,40.3942,29.2383,30.0463,48.411,30.7657,28.0019,32.547,46.5596,64.8337,57.5287,45.1797,92.0282,102.344,19.2531,14.4164,37.9894,19.2418,85.6012,73.8428,52.1107,54.4528,55.994,60.7881,51.2642,77.3954,45.4905,39.6114,27.2152,68.8668,151.682,89.2191,84.8179,69.974,49.9983
32.1585,26.7832,41.8437,40.319,36.7298,42.9627,41.1136,52.4635,59.952,50.8527,61.0439,54.3876,58.5458,66.7147,43.4615,53.3165,57.8108,47.1731,55.7989,47.7531,32.1928,36.7978,32.4974,35.5223,48.5203,37.5322,26.1226,23.7203,17.2543,32.6828,39.0044,21.5486,36.2252,51.6918,14.0286,10.6903,20.5073,34.8367,15.6695,16.4095,18.2724,32.0307,31.9679,27.3662,15.4586,46.6009,60.946,12.5146,9.71358,30.6398,10.9037,52.1019,41.2928,26.7207,29.8557,28.9998,38.4595,27.4739,30.3128,23.221,23.7282,17.9311,35.636,28.8374,52.3531,49.4364,31.089,16.7579
811.698,1876.36,176.157,929.041,918.575,875.294,842.33,31.5559,26.8188,35.651,19.5702,31.0865,43.4216,25.351,41.1905,45.4844,25.2466,29.8971,145.174,53.797,699.29,186.888,210.971,814.301,298.748,631.664,399.966,270.222,182.257,581.644,585.647,578.109,578.084,1429.94,358.38,74.5963,202.415,260.704,180.576,168.567,134.218,1236.34,1524.08,336.316,161.672,1160.36,480.634,56.5529,31.7454,45.2125,41.9035,423.837,473.914,904.301,649.346,314.505,324.274,363.233,393.234,347.941,437.173,163.699,1561.76,74.3482,622.358,412.006,1036.86,624.449
1681.02,1672.24,895.49,1679.27,1620.75,1788.93,1898.71,419.731,333.72,429.696,601.647,522.772,325.46,361.229,369.601,402.625,489.099,396.909,677.272,502.669,1757.15,2400.77,3252.44,2321.71,2486.95,1879.18,1350.12,1036.68,747.082,1785.57,1682.97,1514.89,1569.13,2164.97,724.155,552.708,626.9,994.262,518.126,536.297,490.351,1101.68,1599.13,1231.04,1041.17,1714.16,4473.49,986.068,1013.34,605.859,948.019,922.034,1562.62,1998.72,1947.1,1409.98,2932.21,1560.55,1735.06,1204.28,1159.13,1203.87,1953.84,554.308,1514.46,2502.97,2014.75,742.386
73.5633,62.8842,65.9412,97.5566,85.8809,107.716,88.9744,44.3664,56.0575,56.3872,133.326,133.933,73.22,71.9667,45.8713,53.6642,60.3263,52.4007,58.9194,48.69,75.0827,86.7699,119.275,83.4816,114.12,82.4679,66.4572,52.0647,47.2933,68.9173,82.1416,63.2215,77.2203,110.172,36.8916,27.5304,40.1544,78.6755,40.7481,37.0121,33.4119,65.4515,92.465,74.1717,55.762,105.574,121.039,35.3516,33.9622,67.0694,35.3132,160.529,106.966,80.3005,81.9561,81.1767,114.303,77.3794,92.2847,62.3907,56.2429,42.915,66.695,225.647,122.199,110.864,80.2124,37.7943
165.354,139.817,88.1263,131.821,124.431,136.388,170.843,43.6115,37.5955,40.9295,81.3505,72.5431,37.6949,41.5695,38.0396,39.8408,49.4604,40.7506,63.2233,46.1477,193.455,282.214,451.061,268.978,268.993,117.796,120.805,110.021,92.3001,97.3584,114.763,191.727,105.454,220.976,45.5676,29.5977,49.5729,95.814,37.5735,43.2644,48.8927,135.712,128.213,123.772,65.0791,172.356,399.197,77.942,86.4286,80.1609,88.5215,99.2155,160.793,254.975,256.412,134.461,265.672,158.246,170.709,99.222,106.35,88.3989,151.845,171.158,150.979,263.038,223.887,71.0536
78.8118,72.6921,73.7279,92.633,87.6997,92.7827,79.8648,35.2462,40.9401,41.9643,93.3812,83.7502,52.7072,63.3077,38.7763,55.0431,42.689,38.2123,63.7976,43.4688,75.195,109.794,130.306,86.2186,97.6551,76.2099,66.5873,64.7938,49.9037,58.9288,82.0734,80.673,83.2375,96.4797,47.9451,41.3907,52.1375,62.6959,45.3535,64.1733,73.3932,80.539,82.6408,63.672,80.6441,90.6929,79.1131,23.3989,22.4859,48.8393,25.8105,86.8527,79.3903,80.0571,84.5145,71.6886,70.3546,71.6893,82.6252,57.7547,54.7328,39.0316,73.1049,103.855,102.508,107.901,78.9375,44.1744
193.742,154.36,185.977,328.926,230.141,183.876,161.267,148.417,227.012,151.798,219.279,212.556,295.685,339.517,162.24,292.331,219.163,127.006,141.633,130.244,163.799,200.985,61.1987,171.825,223.591,155.331,115.673,84.1707,58.5845,99.2762,159.006,79.4884,138.551,197.661,118.431,62.624,77.0349,144.358,55.4112,41.6603,48.6607,92.1445,239.69,138.425,51.5209,212.743,281.444,62.3328,67.0204,246.572,65.7792,897.283,181.839,126.863,134.495,115.968,94.2895,93.5638,240.113,98.5889,86.7473,76.3577,140.138,115.287,183.305,223.049,165.022,56.6
4.10259,2.65671,5.13101,5.59678,5.37934,4.99998,6.5371,1.77694,1.8832,2.48163,1.71196,2.3417,2.80536,2.37091,1.94084,2.0507,1.94597,2.3735,3.50707,2.60543,4.48665,2.84243,1.07986,4.94317,9.7131,5.09268,3.00913,2.78018,1.25534,5.92518,5.14633,1.68157,5.17238,8.02434,2.04872,1.34473,4.47005,5.08691,0.498598,0.512127,0.766647,2.67955,50.2993,3.5655,2.0921,579.201,7.71934,1.95199,1.30532,2.3964,1.64439,1.72742,6.56576,3.7675,4.15806,2.81685,2.77539,2.74702,2.81348,3.64387,3.82822,2.59991,4.48695,3.1297,15.7211,9.15027,3.74749,0.624879
81.9803,91.7999,54.1638,88.6726,78.6404,69.4181,75.8708,21.9073,24.8171,24.2869,12.8493,13.7327,22.8759,26.1575,16.7584,21.9861,28.5424,20.5606,26.2887,25.4376,81.6986,52.7095,40.0115,84.5796,71.4806,65.9433,58.2601,68.6165,49.6759,51.7231,76.1544,120.92,72.395,74.8204,43.9848,40.8993,45.0335,48.4737,86.6924,83.0935,102.042,60.341,95.8467,65.453,73.42,80.9797,68.9386,24.5381,25.1648,20.7519,30.2334,23.1164,72.7961,67.3869,67.2134,54.4308,30.2792,60.7076,145.202,82.8212,95.6834,78.3781,70.375,11.0505,71.716,64.6477,89.1492,193.493
154.109,139.976,35.9429,781.612,557.454,322.77,254.737,11.8572,12.275,7.84238,2.8806,4.27706,15.9879,12.2297,10.8932,15.7357,12.987,6.46694,10.773,6.0905,118.406,25.1623,9.63196,382.682,418.691,160.478,117.554,59.0637,51.5114,60.1635,344.85,89.4136,234.079,454.344,205.757,62.8809,31.0697,45.3992,14.5876,4.28137,5.57269,110.469,321.917,81.651,25.1617,723.599,456.632,13.8563,8.89588,11.9902,11.4072,94.4387,297.596,89.8016,89.6686,148.379,68.2349,76.7898,91.8235,83.9611,54.0949,24.4421,111.402,108.65,248.935,529.084,467.51,7.65434
67.7725,60.2779,45.5587,88.5613,86.2303,97.885,79.4722,24.2737,22.8488,32.1887,44.8675,43.1348,26.5498,27.2413,21.0754,29.7744,35.7843,28.6863,33.1679,24.5118,71.1624,100.624,169.674,106.292,118.222,78.0778,68.3604,54.4,51.056,54.5726,71.3479,65.3252,65.4711,101.602,28.1121,18.3267,35.5437,62.4436,25.6177,23.4812,19.4692,53.6383,83.0872,54.3811,27.7995,92.0407,122.212,20.2724,23.4525,25.5655,20.3321,76.8947,92.1653,55.4818,57.4662,71.2982,113.926,74.7761,98.4705,49.1141,40.0154,35.7211,62.2619,71.5566,105.069,117.266,89.526,36.1281
33.066,30.3118,47.071,47.0136,43.8819,32.1002,31.897,40.1844,43.0257,39.0165,53.473,53.8512,57.9831,65.864,41.6339,51.7696,36.9016,39.2126,89.8675,51.7891,33.2299,18.8478,47.6643,39.2921,37.863,25.9153,31.2858,46.6008,41.6989,33.541,24.8536,29.3729,24.5791,33.6751,13.3211,9.14604,21.1064,32.7267,11.5232,13.7085,13.789,37.3378,50.777,25.0411,8.59116,51.7088,24.089,8.67194,10.6518,36.8716,10.2916,61.0333,38.1911,23.6665,23.2225,35.7612,72.08,45.9665,68.4411,25.0539,26.7048,23.4305,30.1017,35.4073,49.1706,35.6848,34.5782,74.9105
58.6681,57.6815,47.4357,69.5942,70.5771,49.3524,69.9577,32.4907,40.4818,39.8516,76.9429,75.4949,49.861,50.8782,35.0873,33.0935,44.8619,34.3268,31.5142,31.6673,54.0178,50.5926,47.6396,69.5254,89.6764,75.6037,51.1686,56.3906,39.8548,71.1684,64.0289,33.3672,60.2426,71.7266,25.0996,19.6862,27.5466,51.3609,21.62,24.1838,25.5144,57.9594,97.3216,38.7828,18.1723,81.12,80.6084,12.8233,14.1583,25.7513,15.9378,53.4066,73.2596,26.3883,29.4815,49.1778,77.9844,56.6368,120.422,35.1523,40.1574,29.3025,64.1457,287.742,78.8239,83.4644,67.0733,117.62
0.876386,0.409928,0.515454,0.230471,0.201207,0.191087,0.774208,0.165864,0.164782,0.13164,0.302931,0.388705,0.21672,0.220064,0.185357,0.28418,0.151633,0.14085,0.251104,0.281861,0.842867,0.0728545,0.019141,1.42925,1.26789,0.286951,0.157952,0.113182,0.0659675,0.127723,0.182411,0.0904905,0.175373,0.585385,0.063568,0.0609845,0.0339985,0.049261,538.223,43.6863,80.9176,13.0476,0.717864,0.184902,0.150952,0.453048,2.05893,0.0551505,0.037009,0.090088,0.0629475,0.338804,0.560528,0.209675,0.314778,0.176658,0.105273,0.147534,0.165977,0.092327,0.062791,0.018111,0.147674,0.367844,0.226828,1.28267,2.07498,0.076847
