disease,gene,score
41,2794,1.051
86,2794,1.029
67,2794,1.015
66,2794,1.006
23,2794,0.908
89,2794,0.907
12,2794,0.889
13,2794,0.883
58,2794,0.881
8,2794,0.791
42,2794,0.763
63,2794,0.751
36,2794,0.694
0,2794,0.685
11,4891,1.492
30,4891,1.485
3,4891,1.482
31,4891,1.076
55,4891,1.063
44,4891,0.948
56,4891,0.938
6,4891,0.866
39,4891,0.863
34,4891,0.818
64,4891,0.815
24,4891,0.813
73,4891,0.811
68,4891,0.803
28,4891,0.782
4,4891,0.717
81,4891,0.691
32,4891,0.575
38,4891,0.572
37,4891,0.502
27,1943,0.835
31,1943,0.758
44,1943,0.673
56,1943,0.616
20,1943,0.553
4,1943,0.54
10,1943,0.523
6,4323,1.033
81,4323,0.95
31,4323,0.767
25,4323,0.641
44,4323,0.636
50,4323,0.524
4,4323,0.508
10,143,1.994
4,143,1.834
42,143,1.345
37,143,1.32
32,143,1.272
88,143,1.2
83,143,1.172
26,143,1.152
50,143,1.072
34,143,0.978
73,143,0.919
80,143,0.861
43,143,0.817
39,143,0.784
86,143,0.783
85,143,0.769
53,143,0.715
79,143,0.702
8,143,0.668
44,143,0.65
49,143,0.556
21,143,0.511
44,4156,0.957
31,4156,0.858
4,4156,0.793
53,4156,0.792
64,4156,0.721
24,4156,0.704
72,4156,0.683
60,4156,0.676
73,4156,0.658
32,4156,0.641
55,4156,0.594
37,4156,0.568
68,4156,0.542
6,4156,0.537
85,876,1.798
66,876,1.691
50,876,1.505
63,876,1.47
44,876,1.459
4,876,1.409
65,876,1.387
43,876,1.375
26,876,1.339
31,876,1.302
55,876,1.263
70,876,1.252
64,876,1.239
37,876,1.23
38,876,1.229
71,876,1.213
32,876,1.177
68,876,1.102
24,876,1.096
56,876,1.092
73,876,1.062
14,876,1.03
11,876,1.028
6,876,1.007
3,876,0.994
34,876,0.986
30,876,0.985
82,876,0.981
81,876,0.916
61,876,0.915
48,876,0.913
60,876,0.901
72,876,0.879
83,876,0.862
79,876,0.832
39,876,0.827
49,876,0.815
75,876,0.787
90,876,0.779
88,876,0.759
9,876,0.746
2,876,0.739
20,876,0.718
54,876,0.706
7,876,0.702
89,876,0.7
10,876,0.654
77,876,0.644
53,876,0.631
21,876,0.616
47,876,0.571
52,876,0.565
86,876,0.532
33,876,0.523
8,876,0.52
36,876,0.502
44,444,1.972
70,444,1.778
31,444,1.759
73,444,1.74
38,444,1.728
55,444,1.695
50,444,1.693
64,444,1.693
56,444,1.622
4,444,1.604
11,444,1.594
30,444,1.592
3,444,1.589
14,444,1.566
24,444,1.553
6,444,1.53
82,444,1.519
71,444,1.49
26,444,1.424
85,444,1.378
81,444,1.344
54,444,1.339
37,444,1.325
20,444,1.318
34,444,1.283
66,444,1.273
68,444,1.263
88,444,1.226
79,444,1.164
7,444,1.154
32,444,1.144
39,444,1.143
49,444,1.119
83,444,1.101
43,444,1.076
52,444,1.068
90,444,1.053
33,444,1.05
75,444,0.985
21,444,0.966
89,444,0.918
47,444,0.904
57,444,0.827
86,444,0.8
36,444,0.798
61,444,0.791
48,444,0.789
28,444,0.745
19,444,0.71
10,444,0.701
25,444,0.664
60,444,0.635
72,444,0.617
42,444,0.579
23,444,0.569
1,444,0.534
47,2998,2.858
19,2998,2.844
70,2998,2.294
75,2998,2.28
79,2998,2.268
14,2998,2.092
76,2998,2.044
82,2998,1.995
85,2998,1.911
7,2998,1.798
58,2998,1.717
50,2998,1.613
38,2998,1.511
44,2998,1.43
21,2998,1.371
26,2998,1.349
71,2998,1.311
31,2998,1.302
4,2998,1.295
25,2998,1.281
15,2998,1.254
27,2998,1.236
66,2998,1.216
49,2998,1.207
55,2998,1.195
64,2998,1.141
65,2998,1.073
11,2998,1.052
56,2998,1.04
3,2998,1.027
73,2998,1.022
30,2998,0.991
17,2998,0.982
42,2998,0.96
90,2998,0.948
37,2998,0.924
80,2998,0.907
1,2998,0.866
6,2998,0.849
28,2998,0.847
24,2998,0.837
32,2998,0.833
34,2998,0.827
29,2998,0.806
2,2998,0.79
83,2998,0.772
52,2998,0.756
43,2998,0.751
72,2998,0.729
54,2998,0.708
88,2998,0.686
39,2998,0.65
60,2998,0.577
68,2998,0.557
10,2998,0.557
20,2998,0.519
71,227,1.493
38,227,1.271
50,227,1.036
70,227,0.966
4,227,0.753
44,227,0.748
31,227,0.684
24,227,0.66
26,227,0.613
55,227,0.612
56,227,0.595
30,227,0.581
3,227,0.578
39,227,0.573
11,227,0.556
34,227,0.546
82,227,0.528
65,227,0.51
6,4440,1.392
70,4440,1.254
81,4440,1.206
82,4440,1.194
14,4440,1.033
64,4440,0.903
44,4440,0.854
31,4440,0.826
26,4440,0.739
56,4440,0.722
55,4440,0.708
24,4440,0.627
49,4440,0.606
85,4440,0.589
30,4440,0.587
3,4440,0.584
73,4440,0.571
11,4440,0.562
79,4440,0.561
4,4440,0.527
14,713,1.53
70,713,1.524
82,713,1.402
26,713,0.948
49,713,0.912
4,713,0.895
83,713,0.889
50,713,0.743
46,713,0.671
88,713,0.642
44,713,0.629
12,713,0.616
59,713,0.604
79,713,0.603
31,713,0.601
73,713,0.558
24,713,0.558
8,713,0.55
31,3674,1.415
56,3674,1.38
44,3674,1.32
85,3674,1.281
24,3674,1.226
4,3674,1.07
70,3674,1.065
50,3674,1.018
64,3674,0.984
37,3674,0.956
14,3674,0.89
34,3674,0.884
39,3674,0.862
6,3674,0.827
55,3674,0.826
26,3674,0.821
38,3674,0.779
73,3674,0.755
49,3674,0.746
7,3674,0.716
68,3674,0.699
30,3674,0.679
3,3674,0.676
11,3674,0.653
32,3674,0.646
28,3674,0.566
5,3325,2.01
44,3325,1.822
6,3325,1.76
4,3325,1.754
75,3325,1.743
83,3325,1.588
26,3325,1.565
24,3325,1.558
37,3325,1.524
70,3325,1.5
81,3325,1.492
32,3325,1.464
55,3325,1.374
86,3325,1.374
89,3325,1.321
79,3325,1.315
31,3325,1.249
53,3325,1.231
49,3325,1.135
10,3325,1.109
64,3325,1.108
56,3325,1.067
38,3325,1.044
11,3325,1.044
47,3325,1.044
71,3325,1.025
30,3325,1.024
3,3325,1.021
43,3325,1.019
50,3325,0.992
14,3325,0.985
85,3325,0.977
19,3325,0.976
54,3325,0.971
80,3325,0.932
82,3325,0.932
48,3325,0.925
34,3325,0.91
61,3325,0.903
73,3325,0.869
7,3325,0.842
68,3325,0.798
67,3325,0.777
12,3325,0.74
18,3325,0.711
88,3325,0.707
21,3325,0.634
39,3325,0.62
20,3325,0.601
90,3325,0.535
56,1640,1.448
31,1640,1.415
64,1640,1.043
44,1640,1.015
11,1640,0.895
60,1640,0.843
30,1640,0.817
3,1640,0.814
28,1640,0.801
72,1640,0.78
4,1640,0.758
32,1640,0.754
24,1640,0.753
37,1640,0.726
55,1640,0.617
34,1640,0.594
73,1640,0.585
36,1640,0.567
6,1640,0.567
39,1640,0.552
91,1640,0.548
49,1640,0.535
20,1640,0.531
26,1640,0.512
1,4418,5.0
73,4418,2.093
66,4418,1.185
82,4418,1.108
44,4418,1.057
70,4418,1.026
50,4418,0.978
42,4418,0.946
55,4418,0.835
31,4418,0.82
47,4418,0.807
7,4418,0.794
28,4418,0.756
4,4418,0.741
71,4418,0.737
14,4418,0.701
79,4418,0.699
38,4418,0.673
24,4418,0.654
56,4418,0.647
45,4418,0.646
68,4418,0.626
64,4418,0.598
19,4418,0.592
6,4418,0.582
11,4418,0.539
25,1998,2.256
83,1998,2.166
4,1998,2.15
73,1998,2.041
26,1998,1.995
37,1998,1.916
32,1998,1.888
21,1998,1.86
43,1998,1.8
10,1998,1.614
31,1998,1.586
24,1998,1.579
44,1998,1.567
70,1998,1.529
54,1998,1.526
53,1998,1.496
88,1998,1.492
0,1998,1.451
56,1998,1.441
13,1998,1.427
7,1998,1.365
49,1998,1.318
20,1998,1.303
67,1998,1.271
79,1998,1.248
34,1998,1.247
90,1998,1.245
64,1998,1.245
42,1998,1.216
6,1998,1.21
39,1998,1.18
89,1998,1.131
55,1998,1.128
86,1998,1.086
82,1998,1.077
47,1998,1.04
80,1998,0.953
11,1998,0.913
3,1998,0.908
30,1998,0.902
9,1998,0.87
81,1998,0.864
19,1998,0.843
14,1998,0.839
75,1998,0.796
72,1998,0.756
23,1998,0.749
68,1998,0.651
5,1998,0.597
1,1998,0.567
12,1998,0.539
55,2776,1.713
4,2776,1.599
83,2776,1.475
71,2776,1.371
26,2776,1.305
73,2776,1.284
32,2776,1.228
37,2776,1.225
44,2776,1.21
24,2776,1.187
31,2776,1.158
70,2776,1.147
38,2776,1.063
16,2776,1.017
64,2776,1.01
11,2776,0.98
50,2776,0.977
56,2776,0.971
30,2776,0.946
3,2776,0.943
6,2776,0.915
82,2776,0.89
18,2776,0.875
79,2776,0.845
49,2776,0.842
53,2776,0.83
75,2776,0.817
81,2776,0.814
14,2776,0.811
72,2776,0.795
85,2776,0.782
34,2776,0.776
60,2776,0.774
52,2776,0.731
47,2776,0.722
19,2776,0.709
43,2776,0.693
68,2776,0.677
39,2776,0.669
80,2776,0.644
21,2776,0.637
90,2776,0.636
41,2776,0.62
88,2776,0.577
66,2776,0.553
46,2776,0.553
23,2776,0.549
77,2776,0.502
69,6135,0.85
89,6135,0.841
56,6135,0.724
24,6135,0.719
31,6135,0.683
4,2982,2.096
44,2982,2.091
60,2982,2.022
72,2982,1.983
24,2982,1.939
26,2982,1.92
31,2982,1.892
52,2982,1.867
32,2982,1.852
37,2982,1.849
66,2982,1.756
55,2982,1.754
56,2982,1.749
11,2982,1.706
68,2982,1.703
83,2982,1.688
30,2982,1.688
3,2982,1.685
89,2982,1.611
73,2982,1.609
64,2982,1.585
34,2982,1.503
6,2982,1.485
49,2982,1.437
88,2982,1.41
33,2982,1.383
20,2982,1.36
39,2982,1.313
85,2982,1.287
77,2982,1.266
12,2982,1.26
70,2982,1.229
53,2982,1.214
36,2982,1.202
81,2982,1.185
13,2982,1.17
50,2982,1.158
86,2982,1.13
82,2982,1.121
28,2982,1.096
0,2982,1.091
41,2982,1.061
78,2982,1.021
14,2982,0.995
79,2982,0.963
61,2982,0.937
48,2982,0.935
51,2982,0.897
9,2982,0.896
38,2982,0.869
69,2982,0.832
23,2982,0.812
42,2982,0.798
7,2982,0.791
75,2982,0.783
54,2982,0.726
47,2982,0.723
43,2982,0.715
90,2982,0.714
25,2982,0.693
71,2982,0.664
27,2982,0.641
21,2982,0.634
57,2982,0.584
19,2982,0.584
10,2982,0.517
54,5072,3.245
90,5072,3.119
64,5072,2.747
70,5072,2.74
82,5072,2.71
14,5072,2.577
79,5072,2.214
31,5072,2.15
75,5072,2.13
67,5072,2.113
44,5072,2.061
38,5072,1.967
7,5072,1.951
4,5072,1.936
47,5072,1.9
50,5072,1.882
21,5072,1.879
26,5072,1.838
55,5072,1.762
61,5072,1.66
48,5072,1.658
19,5072,1.634
20,5072,1.629
56,5072,1.623
49,5072,1.593
85,5072,1.579
37,5072,1.552
6,5072,1.529
24,5072,1.518
73,5072,1.502
40,5072,1.437
34,5072,1.427
32,5072,1.408
83,5072,1.404
43,5072,1.365
10,5072,1.356
1,5072,1.314
5,5072,1.288
11,5072,1.247
25,5072,1.247
72,5072,1.245
68,5072,1.235
66,5072,1.223
88,5072,1.204
3,5072,1.196
30,5072,1.186
39,5072,1.186
18,5072,1.151
71,5072,1.134
80,5072,1.109
60,5072,1.091
52,5072,1.066
53,5072,1.047
28,5072,0.988
81,5072,0.923
86,5072,0.913
76,5072,0.776
41,5072,0.699
69,5072,0.697
12,5072,0.647
89,5072,0.613
23,5072,0.544
55,5488,1.426
56,5488,1.089
31,5488,1.076
17,5488,1.008
24,5488,1.004
4,5488,0.999
44,5488,0.95
73,5488,0.932
79,5488,0.829
70,5488,0.816
32,5488,0.802
37,5488,0.793
64,5488,0.762
6,5488,0.722
72,5488,0.675
83,5488,0.656
3,5488,0.61
7,5488,0.6
11,5488,0.587
34,5488,0.584
26,5488,0.577
30,5488,0.571
39,5488,0.57
60,5488,0.566
20,5488,0.553
14,5488,0.549
5,5488,0.532
31,5836,2.812
56,5836,2.648
70,5836,2.355
7,5836,2.336
4,5836,2.271
44,5836,2.227
82,5836,2.2
26,5836,2.19
75,5836,2.156
73,5836,2.148
14,5836,2.14
38,5836,2.09
37,5836,2.051
47,5836,2.029
32,5836,2.02
64,5836,2.013
50,5836,1.998
85,5836,1.981
19,5836,1.981
55,5836,1.942
6,5836,1.925
49,5836,1.923
79,5836,1.917
43,5836,1.829
24,5836,1.812
83,5836,1.784
11,5836,1.739
3,5836,1.727
30,5836,1.725
21,5836,1.679
34,5836,1.677
72,5836,1.676
1,5836,1.587
66,5836,1.58
68,5836,1.566
10,5836,1.566
88,5836,1.557
25,5836,1.555
90,5836,1.504
33,5836,1.484
39,5836,1.477
54,5836,1.464
0,5836,1.439
81,5836,1.421
13,5836,1.415
60,5836,1.413
20,5836,1.412
71,5836,1.41
62,5836,1.386
41,5836,1.374
86,5836,1.35
12,5836,1.335
52,5836,1.31
28,5836,1.258
53,5836,1.168
48,5836,1.146
61,5836,1.141
89,5836,1.136
36,5836,0.983
23,5836,0.961
51,5836,0.936
80,5836,0.865
5,5836,0.844
67,5836,0.794
42,5836,0.75
58,5836,0.726
9,5836,0.65
77,5836,0.617
16,5836,0.609
63,5836,0.565
79,2150,1.889
17,2150,1.128
70,2150,1.012
85,2150,0.929
44,2150,0.821
71,2150,0.806
14,2150,0.791
82,2150,0.704
1,2150,0.646
24,2150,0.551
40,2150,0.536
58,2150,0.52
55,2150,0.506
25,6369,1.712
66,6369,1.186
70,6369,1.156
79,6369,1.111
85,6369,1.04
43,6369,0.866
14,6369,0.824
31,6369,0.769
82,6369,0.769
44,6369,0.757
38,6369,0.628
71,6369,0.613
47,6369,0.579
36,116,2.164
42,116,1.782
44,116,1.743
82,116,1.572
29,116,1.571
31,116,1.373
55,116,1.338
70,116,1.326
6,116,1.324
73,116,1.278
26,116,1.263
64,116,1.245
4,116,1.228
34,116,1.205
11,116,1.189
30,116,1.176
3,116,1.173
24,116,1.159
79,116,1.14
56,116,1.131
39,116,1.115
85,116,1.082
50,116,1.048
14,116,1.017
83,116,1.014
72,116,1.011
75,116,0.977
81,116,0.971
68,116,0.966
37,116,0.955
74,116,0.941
32,116,0.941
90,116,0.924
49,116,0.901
33,116,0.884
20,116,0.883
60,116,0.88
38,116,0.822
43,116,0.8
54,116,0.793
47,116,0.749
66,116,0.716
7,116,0.668
61,116,0.643
48,116,0.641
52,116,0.64
88,116,0.628
1,116,0.616
12,116,0.603
21,116,0.578
28,116,0.541
86,116,0.538
19,116,0.532
67,116,0.522
71,1920,1.311
50,1920,1.282
38,1920,1.235
70,1920,1.021
44,1920,0.839
82,1920,0.736
34,1920,0.735
75,1920,0.705
56,1920,0.643
31,1920,0.642
14,1920,0.618
64,1920,0.587
85,1920,0.583
79,1920,0.569
8,1920,0.531
14,2654,2.403
70,2654,2.366
82,2654,2.193
75,2654,1.634
44,2654,1.574
31,2654,1.566
64,2654,1.53
7,2654,1.487
55,2654,1.473
56,2654,1.447
26,2654,1.41
29,2654,1.399
73,2654,1.343
39,2654,1.333
34,2654,1.316
11,2654,1.295
3,2654,1.291
4,2654,1.265
24,2654,1.264
30,2654,1.25
79,2654,1.206
47,2654,1.194
49,2654,1.179
6,2654,1.151
50,2654,1.101
38,2654,1.05
19,2654,1.028
37,2654,1.024
71,2654,0.977
83,2654,0.969
60,2654,0.958
72,2654,0.944
52,2654,0.917
81,2654,0.859
32,2654,0.818
68,2654,0.802
54,2654,0.777
90,2654,0.775
85,2654,0.767
28,2654,0.687
12,2654,0.685
20,2654,0.685
88,2654,0.685
43,2654,0.651
89,2654,0.601
23,2654,0.569
1,2654,0.538
47,2676,1.256
82,2676,1.229
70,2676,1.143
1,2676,1.112
14,2676,1.104
85,2676,0.967
7,2676,0.891
15,2676,0.612
79,2676,0.592
11,112,0.68
25,112,0.648
64,112,0.647
44,112,0.628
39,112,0.605
30,112,0.583
3,112,0.58
20,112,0.559
34,112,0.525
6,112,0.517
82,933,2.168
34,933,2.041
70,933,2.016
39,933,1.98
24,933,1.922
14,933,1.906
44,933,1.866
31,933,1.847
64,933,1.829
11,933,1.809
3,933,1.796
30,933,1.792
38,933,1.737
6,933,1.717
56,933,1.684
55,933,1.628
73,933,1.593
28,933,1.477
4,933,1.46
7,933,1.444
90,933,1.406
79,933,1.387
89,933,1.381
72,933,1.356
20,933,1.35
50,933,1.299
81,933,1.294
68,933,1.294
26,933,1.279
85,933,1.279
54,933,1.275
60,933,1.264
37,933,1.254
61,933,1.193
48,933,1.191
47,933,1.157
32,933,1.157
83,933,1.073
75,933,1.04
71,933,1.001
88,933,0.988
49,933,0.954
42,933,0.89
52,933,0.835
43,933,0.8
19,933,0.741
13,933,0.694
36,933,0.682
10,933,0.666
12,933,0.653
21,933,0.596
53,933,0.592
86,933,0.575
77,933,0.539
25,933,0.538
1,933,0.524
34,243,2.384
47,243,2.339
19,243,2.264
39,243,2.234
44,243,1.955
50,243,1.816
38,243,1.813
4,243,1.8
70,243,1.798
31,243,1.749
26,243,1.654
65,243,1.649
73,243,1.612
55,243,1.607
56,243,1.606
71,243,1.599
14,243,1.56
24,243,1.552
11,243,1.552
82,243,1.547
6,243,1.545
64,243,1.533
30,243,1.532
85,243,1.532
3,243,1.529
75,243,1.447
37,243,1.439
49,243,1.395
79,243,1.376
20,243,1.322
21,243,1.322
83,243,1.303
32,243,1.286
88,243,1.285
43,243,1.265
72,243,1.265
66,243,1.245
7,243,1.206
81,243,1.178
58,243,1.176
52,243,1.173
68,243,1.153
60,243,1.113
90,243,1.089
54,243,1.082
36,243,1.073
62,243,1.06
80,243,1.054
89,243,1.053
10,243,1.016
12,243,0.96
63,243,0.954
53,243,0.95
86,243,0.874
8,243,0.847
1,243,0.791
42,243,0.785
23,243,0.775
25,243,0.696
28,243,0.68
48,243,0.646
16,243,0.644
61,243,0.622
67,243,0.599
41,243,0.557
70,3549,1.504
44,3549,1.463
14,3549,1.339
79,3549,1.302
82,3549,1.267
55,3549,1.262
47,3549,1.218
7,3549,1.216
50,3549,1.052
72,3549,0.967
21,3549,0.938
19,3549,0.926
26,3549,0.879
64,3549,0.854
90,3549,0.848
80,3549,0.799
59,3549,0.784
60,3549,0.779
54,3549,0.773
85,3549,0.721
24,3549,0.711
31,3549,0.68
10,3549,0.671
4,3549,0.666
6,3549,0.657
43,3549,0.572
75,3549,0.509
44,2919,2.34
38,2919,1.982
31,2919,1.867
75,2919,1.842
70,2919,1.84
64,2919,1.803
50,2919,1.786
55,2919,1.752
4,2919,1.707
56,2919,1.688
26,2919,1.681
24,2919,1.66
47,2919,1.642
19,2919,1.642
82,2919,1.619
73,2919,1.574
14,2919,1.55
6,2919,1.542
49,2919,1.542
71,2919,1.525
11,2919,1.521
30,2919,1.493
3,2919,1.49
68,2919,1.489
7,2919,1.4
37,2919,1.349
34,2919,1.336
52,2919,1.319
79,2919,1.308
43,2919,1.285
72,2919,1.281
33,2919,1.254
60,2919,1.215
32,2919,1.202
39,2919,1.181
88,2919,1.162
83,2919,1.139
54,2919,1.138
89,2919,1.074
61,2919,1.045
48,2919,1.043
20,2919,1.035
90,2919,1.017
85,2919,1.014
81,2919,1.008
86,2919,0.965
28,2919,0.965
21,2919,0.906
12,2919,0.887
10,2919,0.859
66,2919,0.821
67,2919,0.741
36,2919,0.739
8,2919,0.719
1,2919,0.711
2,2919,0.651
58,2919,0.576
25,2919,0.503
70,5341,1.817
14,5341,1.77
82,5341,1.653
31,5341,1.537
55,5341,1.393
56,5341,1.378
64,5341,1.349
60,5341,1.306
72,5341,1.267
44,5341,1.25
26,5341,1.242
4,5341,1.238
75,5341,1.179
30,5341,1.161
3,5341,1.158
11,5341,1.156
37,5341,1.14
68,5341,1.129
24,5341,1.126
49,5341,1.102
38,5341,1.094
7,5341,1.089
52,5341,1.078
73,5341,1.048
47,5341,1.042
50,5341,1.028
32,5341,1.001
34,5341,0.943
19,5341,0.909
83,5341,0.863
79,5341,0.863
1,5341,0.852
6,5341,0.848
28,5341,0.806
71,5341,0.8
20,5341,0.786
43,5341,0.771
15,5341,0.766
88,5341,0.733
12,5341,0.732
25,5341,0.632
39,5341,0.615
66,5341,0.583
90,5341,0.552
54,5341,0.55
81,5341,0.542
33,5341,0.527
31,5598,1.014
44,5598,0.96
4,5598,0.949
52,5598,0.924
66,5598,0.896
26,5598,0.829
70,5598,0.825
85,5598,0.791
55,5598,0.772
56,5598,0.751
37,5598,0.683
24,5598,0.652
53,5598,0.638
64,5598,0.625
79,5598,0.621
80,5598,0.599
34,5598,0.592
14,5598,0.588
32,5598,0.582
60,5598,0.564
72,5598,0.555
5,5598,0.533
39,5598,0.509
45,3806,2.377
44,3806,2.102
31,3806,1.944
1,3806,1.942
26,3806,1.912
79,3806,1.907
4,3806,1.866
64,3806,1.866
70,3806,1.849
6,3806,1.844
49,3806,1.836
55,3806,1.832
56,3806,1.816
12,3806,1.807
11,3806,1.799
24,3806,1.763
30,3806,1.711
3,3806,1.71
37,3806,1.613
73,3806,1.598
47,3806,1.591
19,3806,1.548
88,3806,1.545
14,3806,1.539
7,3806,1.535
75,3806,1.519
34,3806,1.504
32,3806,1.493
81,3806,1.473
72,3806,1.471
82,3806,1.464
52,3806,1.448
83,3806,1.387
39,3806,1.369
20,3806,1.35
60,3806,1.33
61,3806,1.315
48,3806,1.313
90,3806,1.284
50,3806,1.265
23,3806,1.256
68,3806,1.247
86,3806,1.219
54,3806,1.207
58,3806,1.191
80,3806,1.168
36,3806,1.14
53,3806,1.127
38,3806,1.123
85,3806,1.121
21,3806,1.061
84,3806,1.017
43,3806,1.006
67,3806,0.997
28,3806,0.987
89,3806,0.938
16,3806,0.889
13,3806,0.835
10,3806,0.831
0,3806,0.753
71,3806,0.752
25,3806,0.713
46,3806,0.704
29,3806,0.699
27,3806,0.646
42,3806,0.639
51,3806,0.636
66,3806,0.542
22,3806,0.537
70,4257,1.621
14,4257,1.488
82,4257,1.38
7,4257,1.258
50,4257,1.121
75,4257,0.919
24,4257,0.887
47,4257,0.765
38,4257,0.702
90,4257,0.69
31,4257,0.687
44,4257,0.675
79,4257,0.665
64,4257,0.59
43,4257,0.518
66,1112,2.301
16,1112,2.247
4,1112,1.759
55,1112,1.502
83,1112,1.488
37,1112,1.451
32,1112,1.451
26,1112,1.442
47,1112,1.434
34,1112,1.433
39,1112,1.429
85,1112,1.417
70,1112,1.367
88,1112,1.345
31,1112,1.327
6,1112,1.313
73,1112,1.311
44,1112,1.305
79,1112,1.299
50,1112,1.282
53,1112,1.253
7,1112,1.242
36,1112,1.23
82,1112,1.171
11,1112,1.162
38,1112,1.16
43,1112,1.123
49,1112,1.112
14,1112,1.111
30,1112,1.102
3,1112,1.099
19,1112,1.083
56,1112,1.064
24,1112,1.007
12,1112,0.936
52,1112,0.87
64,1112,0.867
80,1112,0.857
21,1112,0.812
20,1112,0.809
77,1112,0.801
68,1112,0.775
75,1112,0.735
28,1112,0.686
81,1112,0.619
86,1112,0.608
71,1112,0.565
41,1112,0.528
0,1112,0.509
82,1691,1.693
14,1691,1.689
70,1691,1.617
44,1691,1.073
7,1691,1.016
64,1691,0.954
50,1691,0.908
38,1691,0.851
79,1691,0.849
30,1691,0.761
3,1691,0.758
11,1691,0.736
31,1691,0.71
71,1691,0.667
90,1691,0.66
24,1691,0.621
4,1691,0.62
75,1691,0.582
42,1691,0.566
55,1691,0.529
47,1691,0.527
56,1691,0.52
73,631,2.479
70,631,1.452
64,631,1.384
38,631,1.36
31,631,1.29
75,631,1.277
44,631,1.266
82,631,1.239
4,631,1.2
14,631,1.157
50,631,1.141
7,631,1.091
26,631,1.048
43,631,1.046
56,631,1.045
21,631,1.006
47,631,0.986
88,631,0.943
25,631,0.927
55,631,0.923
79,631,0.923
34,631,0.915
90,631,0.898
49,631,0.871
37,631,0.87
71,631,0.864
6,631,0.801
19,631,0.784
39,631,0.756
20,631,0.714
32,631,0.709
68,631,0.692
54,631,0.678
24,631,0.676
2,631,0.666
61,631,0.654
48,631,0.652
11,631,0.641
30,631,0.617
3,631,0.614
1,631,0.614
12,631,0.571
83,631,0.57
52,631,0.55
85,438,0.993
50,438,0.939
44,438,0.871
66,438,0.79
70,438,0.749
79,438,0.725
4,438,0.704
82,438,0.699
83,438,0.6
29,438,0.563
26,438,0.562
73,438,0.504
25,298,3.688
10,298,3.232
21,298,3.039
43,298,2.969
70,298,2.811
82,298,2.705
54,298,2.665
14,298,2.467
26,298,2.434
90,298,2.419
7,298,2.366
79,298,2.352
73,298,2.341
64,298,2.259
4,298,2.236
31,298,2.235
75,298,2.16
44,298,2.146
47,298,2.145
1,298,2.069
49,298,2.059
56,298,2.047
6,298,2.02
19,298,2.012
9,298,1.927
67,298,1.926
50,298,1.911
40,298,1.898
83,298,1.864
0,298,1.848
13,298,1.839
88,298,1.83
37,298,1.829
55,298,1.793
34,298,1.782
24,298,1.766
38,298,1.757
32,298,1.724
5,298,1.704
39,298,1.689
81,298,1.664
80,298,1.646
20,298,1.63
11,298,1.594
86,298,1.59
3,298,1.587
30,298,1.584
66,298,1.538
42,298,1.496
22,298,1.477
72,298,1.448
85,298,1.431
59,298,1.407
53,298,1.365
61,298,1.341
48,298,1.339
12,298,1.326
68,298,1.292
46,298,1.268
28,298,1.207
60,298,1.157
27,298,1.072
52,298,1.034
71,298,1.017
89,298,1.003
41,298,1.0
23,298,0.991
69,298,0.877
51,298,0.832
55,1000,3.004
44,1000,2.44
31,1000,1.949
56,1000,1.829
24,1000,1.813
4,1000,1.748
73,1000,1.734
6,1000,1.728
26,1000,1.672
64,1000,1.592
89,1000,1.556
20,1000,1.54
34,1000,1.478
37,1000,1.467
11,1000,1.442
3,1000,1.431
30,1000,1.421
81,1000,1.364
39,1000,1.364
83,1000,1.35
49,1000,1.308
72,1000,1.259
70,1000,1.259
60,1000,1.256
32,1000,1.233
79,1000,1.231
28,1000,1.209
68,1000,1.158
88,1000,1.149
86,1000,1.128
52,1000,1.119
61,1000,1.117
48,1000,1.114
47,1000,1.053
82,1000,1.032
66,1000,0.988
51,1000,0.9
14,1000,0.84
50,1000,0.825
36,1000,0.822
75,1000,0.803
38,1000,0.792
21,1000,0.757
19,1000,0.748
23,1000,0.736
10,1000,0.728
22,1000,0.722
85,1000,0.722
13,1000,0.683
25,1000,0.679
7,1000,0.643
33,1000,0.629
0,1000,0.615
77,1000,0.611
43,1000,0.586
12,1000,0.541
53,1000,0.526
79,4644,1.044
43,4644,0.878
75,4644,0.856
11,4644,0.851
50,4644,0.747
71,4644,0.712
38,4644,0.689
44,4644,0.681
47,4644,0.649
19,4644,0.649
30,4644,0.633
3,4644,0.63
25,1534,2.314
44,1534,1.22
31,1534,0.959
56,1534,0.836
4,1534,0.716
85,1534,0.685
37,1534,0.676
50,1534,0.633
38,1534,0.613
73,1534,0.587
58,4337,3.177
17,4337,2.344
72,4337,2.091
55,4337,2.029
75,4337,1.738
70,4337,1.571
50,4337,1.555
15,4337,1.544
9,4337,1.492
44,4337,1.459
43,4337,1.433
66,4337,1.416
11,4337,1.387
85,4337,1.342
3,4337,1.341
30,4337,1.325
47,4337,1.313
79,4337,1.302
31,4337,1.288
19,4337,1.259
14,4337,1.217
38,4337,1.177
82,4337,1.173
6,4337,1.146
73,4337,1.14
56,4337,1.137
24,4337,1.112
34,4337,1.07
54,4337,1.032
64,4337,1.009
4,4337,1.004
33,4337,0.998
7,4337,0.991
26,4337,0.909
21,4337,0.901
1,4337,0.894
76,4337,0.883
39,4337,0.883
81,4337,0.872
88,4337,0.862
10,4337,0.825
71,4337,0.799
68,4337,0.794
52,4337,0.691
90,4337,0.688
83,4337,0.678
20,4337,0.639
36,4337,0.633
37,4337,0.631
