Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Bladder,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Cervix_Ectocervix,Cervix_Endocervix,Colon_Sigmoid,Colon_Transverse,Colon_Transverse_Mixed_Cell,Colon_Transverse_Mucosa,Colon_Transverse_Muscularis,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Fallopian_Tube,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Kidney_Medulla,Liver,Liver_Hepatocyte,Liver_Mixed_Cell,Liver_Portal_Tract,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pancreas_Acini,Pancreas_Islets,Pancreas_Mixed_Cell,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Small_Intestine_Terminal_Ileum_Lymphode_Aggregate,Small_Intestine_Terminal_Ileum_Mixed_Cell,Spleen,Stomach,Stomach_Mixed_Cell,Stomach_Mucosa,Stomach_Muscularis,Testis,Thyroid,Uterus,Vagina,Whole_Blood
0.167953,0.21744,0.046269,0.253,0.209185,0.270609,0.170815,0.092546,0.13682,0.125238,0.015723,0.0253655,0.203205,0.193147,0.105858,0.065251,0.119284,0.118727,0.058189,0.066029,0.280846,0.109404,0.046355,1.13157,1.08275,0.081657,0.105676,0.140373,0.154469,0.104357,0.127912,0.171344,0.113502,0.239213,0.311883,0.0177305,0.148892,0.169019,0.075783,0.121306,0.07891,0.363814,0.202806,1.06639,0.018178,0.298586,0.04581,3.79032,3.82184,0.644765,4.58847,0.263836,0.178214,1.84021,2.10783,0.095995,0.171275,0.146336,0.092115,0.312089,0.286957,0.337077,0.062028,2.66779,0.202459,0.103225,0.427296,0.017735
27.907,20.6051,20.5899,55.3285,44.025,39.9418,28.8203,5.02416,5.22659,6.92467,10.7196,14.1738,8.79314,8.30686,6.33884,9.35995,6.27272,6.9095,17.6313,8.18658,25.9232,35.8734,12.7732,21.6771,31.2369,25.067,25.0234,23.6137,20.3189,22.7432,23.5698,12.843,23.124,36.1057,23.5923,18.0122,10.3758,14.9284,6.87799,8.38258,9.06614,17.8409,25.4096,21.9498,13.225,27.4722,26.6596,9.34793,8.17847,22.6241,9.21779,23.8545,20.9271,17.9626,20.908,23.388,21.9507,21.2705,18.8909,20.06,18.1911,14.499,21.4671,22.7027,27.1707,35.1982,23.7296,9.94353
0.0,0.051045,0.0,0.0,0.0,0.0,0.021736,0.0,0.032453,0.028824,0.03347,0.0387995,0.058758,0.056569,0.009722,0.017482,0.0,0.0275835,0.012057,0.009151,0.0111985,0.0,0.0,0.025924,0.177058,0.03709,0.016704,0.012254,0.0052095,0.021038,0.0,0.0,0.0,0.36464,0.0,0.0,0.0259775,0.030709,0.0,0.0,0.0,0.0,0.16057,0.033745,0.0,0.0,0.022355,0.0,0.0,0.0,0.0,0.042789,0.087561,0.037762,0.027346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.046,0.714364,0.02187,0.040323,0.0
0.989699,1.06064,1.43503,1.25406,1.5195,0.57727,1.12146,0.107586,0.084843,0.109495,0.353404,0.416228,0.102793,0.084748,0.127571,0.12798,0.102498,0.100047,0.243518,0.15706,0.886736,65.3307,153.972,8.21304,1.046,0.55515,10.5691,27.0996,24.2814,2.85454,0.379598,30.0615,0.405952,1.72132,0.363397,0.214052,0.492208,0.373119,0.545111,0.392895,0.636011,2.86486,4.14504,1.9497,0.335826,0.871307,0.632753,0.226719,0.101934,0.417209,0.340101,0.39431,1.25008,11.4792,12.2421,12.3477,22.676,31.7058,12.5122,2.19319,4.14502,5.9132,0.939988,24.1595,0.93203,1.04251,10.0177,6.12717
13.8417,12.1878,29.8006,16.1138,16.9483,16.6745,18.8988,17.1343,23.6615,19.7661,26.3939,26.6959,25.7207,28.2797,17.5449,18.9531,22.9065,16.8438,17.5969,16.4373,13.8782,17.696,24.4422,20.0531,21.3119,17.5634,18.3732,21.7605,19.7436,15.4539,16.8113,16.3424,16.5946,22.2128,12.7836,11.4909,13.4726,22.5795,11.013,12.2416,13.7406,13.758,18.503,14.464,14.3553,25.0254,21.6046,6.32617,7.39438,11.8834,7.74021,23.1773,21.763,22.5194,24.4041,18.3194,20.617,21.2685,19.3403,18.0847,22.0596,20.425,16.1114,29.3411,21.5302,20.5731,19.3953,15.2091
8.7788,9.69106,7.08945,7.69729,9.27983,6.44124,9.63988,1.7313,1.91624,2.22286,5.43233,5.64711,2.4062,2.3176,1.66601,2.09469,2.45815,1.93438,2.00694,1.91569,6.50466,2.74656,3.64406,5.96264,7.8615,7.83924,5.79129,6.09998,4.34066,13.0003,6.68065,2.46599,7.5512,9.22819,4.91892,3.8999,6.7157,5.74268,4.01852,4.55819,3.82502,8.63531,4.16857,5.23215,5.99169,7.48581,13.1101,1.72256,1.96726,2.7953,1.79913,5.24594,5.74795,3.64415,4.66529,6.47423,6.48344,5.56864,5.04102,3.70568,4.36292,2.91913,8.13085,4.45011,8.4579,8.5418,5.28257,0.671065
16.6415,12.6842,11.3899,17.323,17.058,19.5057,17.2939,6.50411,8.24113,6.49012,29.6771,33.6346,12.4535,9.84754,7.1477,7.07127,7.3573,5.67506,6.25468,5.10492,17.004,12.4547,19.0865,18.72,25.6843,16.4612,13.5993,11.7369,12.6439,18.0124,16.7966,14.211,15.0633,23.1512,5.33724,3.85334,7.46383,18.6596,5.57775,5.83926,5.41015,22.9346,19.3756,14.6354,7.481,22.6138,27.0843,7.12201,9.45953,11.9743,7.03934,23.437,22.3355,20.4896,22.3878,19.1163,41.4995,22.3321,27.7549,13.5386,13.9975,11.6483,18.1423,23.3369,28.2177,26.4493,17.8126,14.2067
22.4,19.1797,17.8868,30.8892,28.0391,27.3599,26.3383,18.6335,21.0815,26.235,81.7282,84.6474,29.0252,25.4881,20.9897,19.1927,26.1346,21.9165,27.8221,19.1951,22.2485,17.1235,20.9321,36.0319,37.9649,22.9215,15.6975,10.9367,8.2358,18.3885,24.2599,23.1725,22.972,29.0806,10.4155,7.72488,10.7826,19.0301,6.11323,8.18787,7.47894,23.9312,33.0655,18.4476,14.166,45.6782,22.3416,8.96464,9.17513,24.8939,9.083,27.099,31.5694,23.4454,24.1804,19.0883,27.4301,16.5926,33.7536,11.8872,12.2981,8.41362,20.1503,37.4705,27.3749,32.5885,34.5974,26.1428
0.864406,2.58884,5.13353,1.26479,1.83049,0.957613,5.2283,3.25185,3.99701,4.14041,17.1634,17.8604,4.99543,4.5325,2.59313,5.05539,4.62634,3.22512,4.19487,3.05308,3.30501,1.88489,4.21933,5.79212,10.1732,3.11491,2.43872,1.71379,1.39298,3.59161,2.22734,1.25807,2.01073,8.92721,1.06409,0.54679,3.2015,7.31306,1.62984,1.42938,1.17794,5.49249,3.2957,4.92406,0.20332,9.18468,16.1992,2.76719,4.20277,5.63581,3.11515,14.6859,11.6376,1.38342,0.816987,2.70069,2.53602,2.40917,2.55405,2.72862,2.73316,2.38467,1.89005,8.75899,13.0154,7.3948,4.79912,0.022346
1.23646,1.20398,1.95974,1.57106,1.3597,1.07695,1.48451,4.34047,4.2994,4.38874,4.98179,6.67784,7.00129,5.66139,5.42093,6.42909,5.76473,3.78112,18.0816,8.73614,1.68606,2.02115,0.11626,2.1196,3.20508,1.03614,0.484823,0.253291,0.135561,1.08617,0.979593,0.573128,0.87833,2.80429,0.543869,0.185501,75.4339,3.67777,5.21436,7.00436,7.29688,2.63729,1.36064,3.31038,0.382271,10.85,3.31896,2.43693,2.85957,0.737253,2.4228,1.83105,5.47544,1.87792,1.99041,0.379315,0.40179,0.324463,0.405802,2.92699,3.06329,3.49452,1.16622,4.89047,1.87881,1.96527,1.5678,0.04157
9.10785,10.3158,10.0716,12.2574,11.9745,10.2904,13.8501,4.20865,4.54199,4.25495,7.47339,6.61361,4.61375,5.56783,4.48969,6.48231,4.40031,3.73531,7.04547,5.00885,11.0454,19.9058,18.8724,12.7097,15.4832,11.404,8.96021,9.92413,7.48441,13.2028,12.0965,12.3019,11.801,13.6398,4.22994,3.16664,5.58526,6.50558,4.74119,6.43144,6.84822,17.8602,11.0511,11.3591,4.99475,12.4625,12.3585,3.62946,4.07685,7.62457,4.4066,12.5434,14.9779,15.6544,14.7823,10.4598,19.7799,13.4456,12.6539,9.1203,11.8169,9.39015,16.3345,24.6717,12.5709,14.4055,13.0434,3.98785
10.2831,9.91485,6.88574,16.4013,12.0807,8.37057,12.3554,2.31867,2.24854,2.4344,0.741376,1.39356,1.96291,1.81349,1.46389,1.2855,2.55338,1.7774,0.88873,1.46539,15.3737,45.1208,0.034726,14.3589,18.1903,7.91529,8.89803,8.23659,8.16458,7.44606,9.19976,5.30218,8.80456,15.6655,4.0187,1.1894,2.13979,4.06179,23.8464,29.4718,34.8402,15.118,11.4381,24.8162,0.640031,12.6711,13.7034,10.305,10.064,4.17105,8.78518,6.90699,21.608,3.17132,4.3023,5.80747,2.23887,4.77499,2.95924,11.1051,10.6158,9.6682,6.80269,2.96053,28.6413,12.1571,13.8005,0.043269
3.5684,13.5056,0.92338,5.36269,4.58483,4.38147,2.65329,5.02372,5.84313,5.66029,1.07293,1.40138,5.64829,4.74605,2.79455,3.72442,6.74198,4.75333,3.0536,5.17636,11.8335,0.637218,0.181748,20.9682,17.9124,3.6162,6.95464,10.0472,10.9583,2.37881,2.84337,34.9261,4.68857,10.4491,3.00927,0.394628,2.71172,2.18481,0.698634,0.094887,0.30838,6.22839,2.69338,25.8816,1.08465,34.9258,0.406389,0.729541,0.563288,0.434655,0.721299,5.69637,33.704,5.04896,6.21747,0.865519,1.05857,0.690817,0.642423,4.98567,5.31895,6.00173,0.622416,8.73104,23.9756,7.06302,22.2601,0.050241
26.7085,20.61,10.1895,31.0852,27.2208,39.0522,20.9552,2.70511,3.11872,2.86864,10.6344,10.571,4.15925,4.26491,3.25591,3.81872,2.6022,2.3851,6.94095,3.67876,21.3114,26.6845,104.322,22.7304,26.1667,17.2317,14.6391,10.4716,8.99821,11.4581,17.0884,21.0312,17.962,22.7441,8.7547,7.82455,6.28037,10.8762,5.05641,4.34298,4.81165,21.2883,31.3651,17.3797,18.2819,29.0635,23.8108,5.84981,4.91448,8.29848,4.91701,11.7858,16.5934,23.4191,24.1417,21.2501,59.8672,29.8642,37.8545,12.4538,10.6848,6.72975,11.1872,12.1237,24.7332,27.5435,26.1183,11.3945
17.2609,13.7566,29.7152,18.7812,20.0586,23.7815,16.9796,4.75631,7.98328,5.4186,16.1385,14.9865,8.60971,11.6379,5.58449,7.27856,5.54293,4.60937,9.30052,6.18701,18.2671,22.6542,32.1761,16.8128,18.2647,13.7389,17.4195,19.045,21.1041,10.8634,16.2863,15.7691,15.3097,16.01,9.1029,6.87327,7.52314,10.5084,8.10691,7.62141,8.86907,15.9308,16.7884,14.641,9.17251,18.7445,17.1769,10.2756,8.1971,13.7648,7.66077,17.6655,15.7749,18.9262,20.1353,18.6861,20.0802,16.004,16.6227,17.3122,16.7252,12.3974,10.7951,25.0854,34.465,20.5069,17.3854,1.76052
4.07699,5.24585,0.142388,0.530753,1.19108,1.75332,5.41338,4.6041,10.3141,8.20655,7.98667,7.23422,19.6391,24.5865,5.14729,5.35106,8.07241,7.06158,1.06768,2.27373,2.63432,0.049646,0.034232,0.750122,2.38049,9.20284,2.44254,1.42354,0.127329,9.61615,13.05,0.75464,16.5993,9.42276,0.272707,0.479311,0.169488,0.245256,0.938081,0.923035,0.862858,2.98143,0.528628,1.98671,3.41245,2.58245,0.497855,0.120123,0.058603,2.6445,0.147528,4.55144,2.28497,0.419361,0.689183,0.842545,0.302297,0.799704,0.613447,0.700592,2.43297,0.119343,17.0436,0.941528,0.371769,9.08261,0.788162,0.191418
37.3758,48.5107,73.6857,32.7706,34.6071,32.2998,44.6895,11.3784,18.0754,14.5038,49.6292,35.7139,17.6687,28.022,11.0132,18.5391,17.3477,11.5679,12.3073,11.0175,37.1241,42.7009,36.1665,31.2822,39.8079,37.1367,33.2792,35.5203,26.681,34.0328,34.5812,57.8025,39.0617,49.4762,15.0119,13.541,19.9204,22.4202,13.553,19.1812,21.3294,63.8973,57.0214,34.4097,49.3511,34.9928,41.0861,7.44458,5.19955,8.42709,6.98381,25.6239,30.0367,13.7387,14.7173,23.6556,14.1083,20.1996,42.1393,20.7443,16.797,10.1282,30.8657,38.8303,27.5394,50.0873,38.245,64.294
13.8744,10.6352,15.1655,12.9194,13.3274,14.075,17.7016,5.24212,6.00609,7.25756,15.0075,17.0423,7.91786,7.45362,5.1947,6.88811,7.8856,5.94026,6.47101,5.41758,13.6426,10.0635,15.8774,14.4048,15.3011,11.5379,12.1867,13.0983,13.9156,12.8393,12.2695,17.8343,11.1576,15.5863,4.79805,3.98406,7.22033,15.657,9.22409,10.743,8.59741,21.6287,19.5522,14.4965,11.65,16.7381,12.8946,6.04443,6.115,8.97737,5.40102,16.4477,17.7596,9.82808,10.8881,15.6668,30.0379,16.5689,33.005,12.6639,12.7126,10.8503,12.5767,21.4565,23.2061,14.0028,13.3614,37.5107
17.464,38.1692,14.1181,26.1231,26.2382,11.4851,7.64557,1.2305,1.12336,1.9805,5.10515,6.11715,1.98839,1.53018,1.53554,1.63589,2.0935,1.67957,2.26825,1.57496,20.5103,12.4744,0.873541,5.41345,11.0933,7.13301,4.92334,2.46242,1.15781,5.19198,8.24152,2.9478,6.85402,11.8193,11.929,2.34767,6.13268,9.00563,2.5185,0.824357,1.30076,29.707,28.4485,5.51037,1.41623,16.5572,3.45759,1.72372,0.927902,2.02123,1.50815,11.1941,6.30658,5.826,5.22648,4.19498,2.07314,4.37181,15.7897,4.9734,6.98954,2.3411,22.4934,9.24359,32.1239,8.4365,5.50614,2.08157
42.3822,39.2172,37.7992,59.9072,51.0057,56.2113,45.2765,9.11525,10.85,11.3278,21.7043,22.1339,14.2684,13.7793,11.9896,11.1571,11.9381,10.5237,19.6514,11.6748,41.8354,48.5934,110.063,47.1108,53.9808,43.3513,35.4005,31.7869,28.4065,40.3255,40.5694,41.7559,40.3163,49.9344,20.7907,16.7686,41.8331,30.6488,13.1751,14.3315,14.3824,57.2746,109.953,29.7927,22.3645,46.4844,54.4913,9.02524,8.74843,22.0481,8.94104,36.5196,46.101,37.6607,40.1965,42.0919,121.602,57.1025,80.2364,24.5627,25.4151,16.7754,45.3871,43.0171,41.3294,55.3384,45.8632,46.3391
0.540714,2.43742,1.60475,1.04595,1.41975,1.53814,1.31979,0.480172,0.575802,0.916229,2.8802,2.87331,0.925964,0.881807,0.717768,0.87714,1.10782,0.657219,0.858701,0.582919,1.68017,0.106695,1.08152,2.40391,2.37893,0.812679,1.84016,3.53007,3.88309,0.80225,0.981791,3.98609,0.927275,3.58692,0.501997,0.590835,7.80698,10.8169,2.87699,2.04528,1.59442,18.1955,7.76477,2.68762,0.254831,3.26773,2.05308,2.25174,2.45778,2.15677,1.85126,3.1631,2.16747,3.34963,2.73961,2.96445,2.29435,2.81194,1.95036,5.96599,8.12395,8.94548,0.886492,7.0391,5.7044,2.69337,2.79101,0.204875
53.7425,51.0624,54.2319,62.3744,56.3476,61.6225,52.3946,16.3988,21.4148,19.5967,41.6245,34.8704,24.9601,30.4997,18.0136,23.9512,21.1976,17.3024,25.7932,19.1591,54.2043,88.6179,94.2242,59.9956,65.1021,49.5676,42.7121,47.0525,34.0252,40.8109,48.3346,50.676,49.0404,61.2511,30.9457,26.3257,25.1151,34.2762,24.8238,28.8896,35.743,64.3172,52.0077,42.018,35.9855,59.7712,64.9407,25.304,27.8204,34.6591,29.5214,43.1566,48.855,47.8479,47.2557,44.5116,59.9221,52.6346,55.7729,39.865,50.8377,36.4427,58.5358,74.1989,58.4031,68.0563,57.6135,12.8105
2.41634,2.14965,3.19369,2.67468,2.7744,2.32509,3.68571,1.24277,1.85185,1.61207,2.62879,2.64942,2.44191,3.00443,1.3218,1.98886,1.85092,1.3495,1.18011,1.1236,2.659,6.5515,5.91935,2.91173,3.35574,2.92176,2.75299,3.11111,2.59562,3.03997,3.24516,3.70833,3.38246,3.61781,0.866243,1.10044,1.00886,1.73089,1.86957,2.54271,2.62041,3.27721,2.10828,2.89233,1.9785,3.01856,3.43237,1.29761,1.43376,2.66521,1.35168,2.65489,3.10048,3.46195,3.84385,3.40744,6.2974,3.95911,4.48072,2.68041,2.88313,2.61361,3.28297,13.0309,3.11404,3.99184,2.84313,0.76572
0.0778345,0.183838,0.058671,0.12371,0.258401,0.124357,1.63105,3.61833,4.74677,0.840526,2.80062,2.54469,4.29418,3.79047,2.26855,1.66689,2.73961,0.351133,0.271757,0.246943,0.179703,8.68037,0.034241,3.09994,18.3478,1.28785,1.98853,2.42981,0.867992,7.55067,0.333165,2.84083,0.336604,10.9324,0.332188,0.100434,0.119045,0.400946,0.0517105,0.020068,0.027828,0.55814,0.188671,0.764974,0.009738,1.05727,0.282739,0.476987,0.447397,0.182735,0.517758,0.544386,4.19163,0.236628,0.2873,1.43416,2.37532,2.0262,0.749371,0.200802,0.196128,0.022702,0.844962,8.46786,0.094169,20.6922,2.99293,0.192066
5.38811,5.84035,1.31569,4.18271,4.4507,3.79971,4.16717,0.852926,0.578959,2.22361,0.335265,0.433079,0.702366,0.695725,0.885895,1.14234,1.29619,1.82028,2.15094,1.41937,7.76413,0.13466,5.35407,3.15014,6.05857,6.11378,4.96955,3.10635,2.71257,2.82243,4.9822,1.80727,5.30513,5.33083,2.7267,0.77891,0.764999,2.54904,1.77578,1.83876,1.78149,12.2195,5.09275,5.28158,1.89098,7.35417,3.6266,1.67029,1.33105,2.32433,1.53993,2.82221,4.54308,5.91126,5.71583,10.0467,24.7198,12.7575,14.4558,5.27573,5.83184,4.48339,4.20366,2.59242,7.17757,5.84905,3.87533,3.14098
0.288438,0.158274,0.254073,0.0855715,0.0968145,0.067693,0.175894,0.08384,0.076941,0.117178,0.886658,0.981393,0.111959,0.092353,0.103391,0.17801,0.108363,0.108072,0.220849,0.122009,0.263412,0.15809,0.021705,0.163797,0.531305,0.130195,0.21,0.151545,0.202618,0.155713,0.120789,0.209985,0.086399,0.192161,0.075598,0.045505,0.274359,0.492547,0.810992,0.694704,0.414373,0.659958,0.222016,1.26669,0.0123505,0.488304,0.232546,1.27362,2.17987,5.112,1.5329,0.945949,4.02357,0.310141,0.418662,0.471971,1.33276,0.826383,0.72205,0.139713,0.153825,0.064,0.088772,9.01245,12.1396,0.187045,0.179268,0.037167
19.726,18.0418,5.06803,8.26384,11.0003,6.11517,18.4247,1.75471,1.34102,2.09516,0.437101,0.506025,1.42851,1.24815,1.58291,1.80057,1.8377,1.57681,2.57834,2.19338,21.3672,32.0246,50.9917,18.5165,14.9602,8.96681,13.7722,15.3266,14.5085,5.40104,8.47039,16.6472,9.01173,13.7045,4.20995,2.34062,6.22275,8.8827,7.47601,6.02794,6.33251,18.0853,21.4341,20.2461,2.22777,16.931,14.3033,5.27997,3.61528,2.07649,3.93523,7.87734,17.0136,23.7171,23.1892,17.0818,32.9703,16.9792,29.5581,10.5266,9.41632,7.77391,6.44943,24.6993,17.5553,14.4655,20.5897,13.3423
0.0,0.0,0.0,0.0,0.0,0.0,4.82161,0.131861,0.126465,0.103405,0.103482,0.116127,0.183901,0.276372,0.06927,0.301249,0.440507,0.06792,0.0895505,0.073627,0.0275805,0.030993,0.0,0.249158,0.852773,0.0,0.018793,0.0104965,0.003817,0.017861,0.0,1.76345,0.0,0.0,0.0,0.0,12.8019,11.576,0.0,0.0,0.0,0.0,0.132699,0.082558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09962,1.7626,0.650961,0.388775,0.035761,0.233894,0.038172,0.0,0.0,0.0,0.0,0.0,0.0702355,0.767063,0.034133,0.862833,0.008045
17.4807,15.1616,12.6113,23.4885,20.7938,22.8924,18.6837,17.8656,22.6081,13.4549,19.3713,13.7404,15.5608,26.7087,14.442,24.657,16.4922,12.2778,21.1229,17.5718,17.0812,39.766,34.8677,20.0771,22.3946,20.553,12.4888,14.1461,10.2098,18.7842,16.5203,13.0244,16.8508,19.3636,9.09714,8.48314,8.29329,11.923,4.37084,6.66433,7.50145,18.3322,12.5081,9.9176,10.1107,21.638,22.4578,5.50624,7.50575,11.8099,6.47863,12.6133,14.6339,7.64801,5.75268,10.7817,19.5537,17.563,12.6218,9.84551,13.6995,10.342,19.5525,35.9443,13.0901,24.3116,18.2319,0.408452
2.70378,2.9397,0.659997,12.123,6.4821,2.99269,2.19666,12.3039,12.6678,9.48064,1.73711,1.36305,11.9289,14.5697,8.62885,12.3673,8.11427,7.35335,5.3854,6.88404,2.57004,1.93395,0.019047,1.05311,1.25508,1.99409,1.1129,0.556538,0.077313,1.05127,1.87593,0.306983,1.12145,2.54749,7.21765,2.08394,1.57274,5.09648,0.17988,0.012786,0.081876,5.82325,0.971063,1.29601,9.50321,8.22094,1.17439,0.236943,0.093398,0.251635,0.248373,0.988122,1.11887,0.474234,0.532685,0.788606,0.404735,0.646307,0.315459,0.540492,0.544271,0.10192,1.38166,1.07114,6.81013,1.98063,1.13855,0.012034
1.46247,1.2822,1.97535,0.98978,1.34498,0.914091,1.57984,0.646718,0.690284,0.814335,1.56309,1.48263,0.997587,1.1509,0.665136,0.797029,0.770573,0.776656,1.13154,0.97062,1.2676,23.5763,57.3136,2.45809,1.1447,1.38055,5.36603,12.202,11.5829,2.33914,1.07705,6.75774,1.28353,1.83771,2.39975,2.13668,1.42449,1.74099,1.46309,1.70692,2.07103,1.69483,2.16709,1.59617,3.3449,1.50876,4.52493,0.556237,0.649496,0.814407,0.900201,0.892812,1.23289,2.30605,2.60664,5.15991,7.93059,10.4821,5.41814,2.44455,3.38141,3.62412,1.20438,36.0532,1.50876,1.2923,2.52602,1.68073
10.5497,8.90905,10.7447,8.96636,10.0374,8.87531,11.5809,3.69853,4.49511,5.11648,13.6306,12.1151,6.16977,6.78181,3.97551,5.80446,5.91395,4.29577,6.14961,4.1903,10.7229,20.5855,26.7363,12.0243,15.5572,10.7773,9.59041,10.3219,7.86901,11.621,11.1942,11.1365,11.4209,15.5439,4.78082,4.61386,5.03597,8.42739,6.65735,8.35491,9.22225,13.5019,10.7872,10.6437,6.47766,13.7054,19.484,6.4454,6.67804,11.1112,7.12924,11.6377,12.8092,13.0066,14.253,11.2245,19.6235,13.6018,15.3223,9.58518,10.1434,9.09913,9.72779,21.8355,13.0405,16.2231,12.008,5.9671
0.752653,2.65084,0.422568,0.310118,0.412777,0.199179,2.24007,0.904621,0.497452,0.333204,0.049387,0.094554,0.746127,0.524346,0.571878,0.141619,0.129542,0.293812,0.187398,0.190718,17.7408,7.84416,0.0181,47.7481,33.7729,6.64913,2.37848,1.87989,0.513626,10.223,0.624146,42.0738,1.67836,2.06409,0.312998,0.090978,0.148482,3.57953,0.035689,0.0,0.019048,1.65444,2.49642,33.6017,0.0634405,0.515558,0.474428,0.483609,0.294848,0.106329,0.250502,1.18504,14.4348,81.5512,73.0408,0.368655,0.15339,0.210082,0.084403,0.422899,0.288134,0.39302,0.405944,1.15464,5.11663,1.12033,38.3683,0.017135
0.428398,1.26268,0.208634,0.063004,0.470148,0.065731,6.75348,22.0436,18.939,24.4455,6.22673,9.14563,19.7721,17.4389,17.7712,14.7016,21.1706,17.7899,24.3435,19.5737,1.10054,0.016126,0.021451,12.0483,10.9566,3.32411,1.86659,1.04547,0.503841,1.37474,1.86239,21.8993,3.06554,2.98708,10.0961,1.31811,4.38639,2.89994,0.017314,0.01262,0.0,0.11502,2.17879,1.76696,0.048622,20.2422,0.18793,0.090115,0.346475,0.198425,0.253209,2.83842,8.28776,23.0072,28.1089,1.76762,1.10451,1.57785,0.646814,1.98686,1.47393,1.39645,1.11004,1.41121,47.8438,0.293177,16.3209,0.018876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.241,0.0,0.0,0.0,0.0
20.8372,16.8302,16.3097,16.8632,17.707,19.663,24.582,8.93062,12.5331,11.5012,38.4647,33.6888,16.0071,18.4435,9.40755,13.8208,16.6697,9.60187,11.3746,8.37749,21.5264,32.3636,37.0281,27.863,30.636,20.9943,17.2511,16.1413,12.4776,17.6259,19.3739,24.1806,19.0734,27.6342,7.90436,6.60966,9.55267,16.9508,8.10307,10.266,11.0547,20.4702,17.5863,15.7197,9.277,28.4722,29.2565,5.43749,6.26757,13.0138,6.55749,22.1673,21.3784,29.315,32.0804,18.7976,32.7535,22.5071,27.5726,12.8602,13.3703,9.92399,19.3188,109.842,22.7309,30.3635,25.38,12.6069
0.714236,1.10713,0.184001,0.464737,0.525566,0.157328,0.69911,0.100499,0.05143,0.0979755,0.143057,0.176013,0.088807,0.059961,0.1305,0.204182,0.064086,0.116124,0.757478,0.28962,0.63335,0.0,9.97539,1.12625,0.774246,0.265986,2.55398,4.48445,6.74622,0.556216,0.385753,0.573618,0.425527,0.826707,0.165436,0.0727225,0.320314,0.172227,0.409918,0.249095,0.192729,7.04952,4.72466,2.97094,0.0838805,0.512403,0.198752,0.089577,0.06395,0.082621,0.12334,0.381403,0.754959,0.241193,0.17147,5.35034,13.7378,7.05827,18.5439,0.837407,1.31037,0.962465,0.426055,0.14246,0.861503,0.453498,0.750005,17.214
12.8363,10.8251,15.2514,15.1054,14.3618,16.7107,11.2528,10.0424,12.5258,10.501,12.3896,9.43887,10.1867,16.0616,9.18493,11.38,12.518,8.82044,14.3565,9.74791,11.3508,15.5527,10.1798,15.3896,14.6191,12.2378,10.3347,11.74,9.09422,9.7923,11.4434,17.4216,11.2611,11.8264,3.92118,2.69462,6.53462,7.97525,4.28763,5.54218,5.00024,15.4305,12.6998,10.5206,3.81857,14.6305,13.1953,3.81865,3.7492,8.53003,3.77656,12.8315,11.2518,11.4188,11.9134,11.0057,11.6585,11.5195,9.93976,7.68512,7.37044,5.47967,10.3125,9.67057,15.0715,15.3592,16.5122,3.08799
15.112,14.4014,24.7239,25.4332,23.6358,27.4665,19.8704,17.6896,19.8757,16.4452,36.1926,27.1406,21.3017,28.844,17.2393,23.8801,20.1798,16.4835,37.4385,22.382,15.692,19.1342,14.679,15.5732,21.5365,26.5538,18.3413,18.3551,14.344,22.2182,23.4337,15.1354,24.0023,21.8537,11.1491,10.6376,13.2584,15.8159,10.3725,12.0564,11.6128,19.9099,17.2697,14.7374,24.5534,24.9754,23.6361,7.15934,7.81155,18.076,7.6309,21.5495,19.6889,11.6449,12.0969,17.3437,15.5554,15.463,14.2741,14.0498,14.1952,10.7738,18.3999,12.116,31.6881,26.032,15.565,3.9661
